genes	pip
H3C6	0
H3C8	0
H4C8	0
BTN3A2	0
BTN2A2	0.0415207603801901
BTN3A1	0
BTN2A3P	0.00600300150075038
BTN3A3	0
BTN2A1	0
LOC285819	0.00350175087543772
BTN1A1	0
HCG11	0.0427713856928464
HMGN4	0
LOC105374988	0
ABT1	0
ZNF322	0
GUSBP2	0
LINC00240	0
H2BC11	0
H2BC12	0
PRSS16	0
POM121L2	0
VN1R10P	0
ZNF204P	0
ZNF391	0
ZNF184	0.0225112556278139
LINC01012	0
H4C11	0.0835417708854427
H4C12	0
H2BC15	0
H3C12	0
OR2B2	0
OR2B6	0
OR1F12	0
ZNF165	0.0267633816908454
ZSCAN12P1	0
ZSCAN16-AS1	0
ZKSCAN8	0.106553276638319
ZNF192P1	0
TOB2P1	0
ZSCAN9	0
ZKSCAN4	0
NKAPL	0
ZSCAN26	0
PGBD1	0
ZSCAN31	0
ZKSCAN3	0
ZSCAN12	0
ZSCAN23	0
GPX6	0
GPX5	0
ZBED9	0
LINC01623	0
HCG14	0
TRIM27	0
LINC01556	0
HCG15	0.0307653826913457
ZNF311	0.0352676338169085
LOC100129636	0
OR2J1	0
OR2J3	0
OR2J2	0
LOC101929006	0
OR14J1	0
OR5V1	0.0477738869434717
OR12D3	0.234617308654327
OR12D2	0
OR11A1	0
OR10C1	0.0627813906953477
OR2H1	0
LINC01015	0
UBD	0
OR2H2	0
GABBR1	0
MOG	0
ZFP57	0.0475237618809405
HLA-F	0
HLA-F-AS1	0
IFITM4P	0
HLA-V	0
HLA-G	0
ZNRD1ASP	0
HCP5B	0
HLA-A	0.0930465232616308
HCG9	0.0835417708854427
HLA-J	0
POLR1H	0.0982991495747874
PPP1R11	0
RNF39	0
TRIM31-AS1	0
TRIM40	0
TRIM10	0.142571285642821
TRIM15	0.0932966483241621
TRIM26	0
HCG17	0
HLA-L	0
HCG18	0
HLA-E	0.115307653826913
GNL1	0.072536268134067
PRR3	0.0947973986993497
ABCF1	0
PPP1R10	0.209354677338669
MRPS18B	0
ATAT1	0
C6orf136	0
DHX16	0
PPP1R18	0
NRM	0
MDC1	0
MDC1-AS1	0
TUBB	0
FLOT1	0
HCG20	0
LINC00243	0
LINC02570	0.0932966483241621
DDR1	0
GTF2H4	0
VARS2	0
SFTA2	0
MUCL3	0
HCG21	0
MUC21	0.00400200100050025
MUC22	0
HCG22	0.0310155077538769
C6orf15	0
PSORS1C1	0
PSORS1C2	0
CCHCR1	0.0490245122561281
TCF19	0
POU5F1	0
PSORS1C3	0
HCG27	0
HLA-C	0
LINC02571	0
HLA-B	0
MICA-AS1	0
MICA	0
LINC01149	0
HCP5	0
HCG26	0
MICB-DT	0
MICB	0
MCCD1	0.204602301150575
ATP6V1G2-DDX39B	0.0210105052526263
NFKBIL1	0.0560280140070035
LOC100287329	0
LST1	0
NCR3	0
AIF1	0
PRRC2A	0
BAG6	0
GPANK1	0
LY6G5B	0
LY6G5C	0
ABHD16A	0
LY6G6F-LY6G6D	0
LY6G6C	0
DDAH2	0.00950475237618809
CLIC1	0
MSH5-SAPCD1	0
VWA7	0
VARS1	0
LSM2	0.0522761380690345
HSPA1L	0.075287643821911
HSPA1A	0
HSPA1B	0.00300150075037519
SLC44A4	0
EHMT2	0
ZBTB12	0
C2	0
CFB	0
NELFE	0
SKIV2L	0
STK19	0
TNXB	0
CYP21A2	0
ATF6B	0
PRRT1	0
PPT2-EGFL8	0.00900450225112556
AGPAT1	0
AGER	0.159329664832416
PBX2	0
GPSM3	0
NOTCH4	0
TSBP1-AS1	0
BTNL2	0
HLA-DRA	0
HLA-DRB5	0.0797898949474737
HLA-DRB1	0
HLA-DQA1	0
HLA-DQB1	0
HLA-DQA2	0
MIR3135B	0
HLA-DQB2	0
HLA-DOB	0.071535767883942
TAP2	0.109054527263632
TAP1	0
PSMB9	0.129814907453727
LOC100294145	0
HLA-DMB	0
HLA-DMA	0
BRD2	0
HLA-DOA	0
HLA-DPA1	0
HLA-DPB1	0
HLA-DPB2	0
HCG24	0.21535767883942
COL11A2	0.0402701350675338
RXRB	0
RING1	0.0532766383191596
HCG25	0
VPS52	0
WDR46	0
RGL2	0
TAPBP	0
SMIM40	0
KIFC1	0
CUTA	0.171835917958979
SYNGAP1	0
ZBTB9	0
BAK1	0
GGNBP1	0
LINC00336	0
ITPR3	0.103801900950475
UQCC2	0
IP6K3	0
LEMD2	0.00475237618809405
MLN	0
LINC01016	0
MIR1275	0
GRM4	0
SMIM29	0
NUDT3	0
RPS10-NUDT3	0
PACSIN1	0
SPDEF	0
ILRUN	0
SNRPC	0
UHRF1BP1	0
ANKS1A	0
TCP11	0
SCUBE3	0.0392696348174087
ZNF76	0
DEF6	0
PPARD	0
FANCE	0
RPL10A	0
TEAD3	0
TULP1	0
FKBP5	0.0910455227613807
LOC285847	0.0360180090045022
ARMC12	0
CLPSL2	0
CLPSL1	0
LHFPL5	0.0137568784392196
SRPK1	0
SLC26A8	0
MAPK14	0
MAPK13	0
BRPF3	0
PNPLA1	0
BNIP5	0
ETV7	0
PXT1	0
KCTD20	0
STK38	0
SRSF3	0
PANDAR	0
CDKN1A	0
RAB44	0
CPNE5	0
PPIL1	0
C6orf89	0
PI16	0
MTCH1	0
FGD2	0
PIM1	0.203101550775388
TMEM217	0
TBC1D22B	0.0600300150075038
RNF8	0
CMTR1	0
CCDC167	0
LINC02520	0
MDGA1	0
ZFAND3	0.0305152576288144
BTBD9	0
GLO1	0
DNAH8	0
DNAH8-AS1	0
GLP1R	0
SAYSD1	0
KCNK5	0
KCNK17	0
KCNK16	0
KIF6	0
DAAM2	0
DAAM2-AS1	0
MOCS1	0
LINC00951	0
TDRG1	0
LRFN2	0
LOC101929555	0
UNC5CL	0
TSPO2	0.0597798899449725
APOBEC2	0
OARD1	0
ADCY10P1	0
TREM2	0.000250125062531266
TREML2	0
TREML3P	0.0485242621310655
TREML4	0
TREML5P	0
TREM1	0
NCR2	0.000750375187593797
LINC01276	0
FOXP4-AS1	0
FOXP4	0.0925462731365683
MDFI	0
TFEB	0
PGC	0.111555777888944
FRS3	0
PRICKLE4	0.0490245122561281
USP49	0
MED20	0
BYSL	0
CCND3	0
TAF8	0
C6orf132	0
GUCA1A	0.125312656328164
GUCA1B	0
MRPS10	0
TRERF1	0
UBR2	0.03951975987994
PRPH2	0
TBCC	0
BICRAL	0
LOC401261	0
RPL7L1	0
PTCRA	0
CNPY3-GNMT	0
PEX6	0.0860430215107554
PPP2R5D	0
MEA1	0
KLHDC3	0
RRP36	0
CUL7	0
MRPL2	0
KLC4	0
PTK7	0.177588794397199
SRF	0
CUL9	0
DNPH1	0
TTBK1	0
CRIP3	0.0117558779389695
ZNF318	0.0920460230115058
ABCC10	0
TJAP1	0
YIPF3	0
XPO5	0
POLH	0
GTPBP2	0
MAD2L1BP	0
RSPH9	0
MRPS18A	0
VEGFA	0
LINC02537	0
LINC01512	0
LOC101929705	0.174837418709355
MRPL14	0
TMEM63B	0
CAPN11	0.144822411205603
MYMX	0
SLC29A1	0
HSP90AB1	0
SLC35B2	0.00400200100050025
NFKBIE	0
TMEM151B	0
TCTE1	0
AARS2	0
SPATS1	0
CDC5L	0
LOC105375075	0
SUPT3H	0
RUNX2	0
CLIC5	0
ENPP4	0
ENPP5	0
RCAN2	0
LOC101926915	0
LOC101926898	0
CYP39A1	0
SLC25A27	0
LOC101926934	0
TDRD6	0
PLA2G7	0
ANKRD66	0
MEP1A	0.0887943971985993
ADGRF5	0
ADGRF5-AS1	0
ADGRF1	0
TNFRSF21	0
CD2AP	0
ADGRF2	0.275637818909455
ADGRF4	0
OPN5	0.0455227613806903
PTCHD4	0
MMUT	0
CENPQ	0.134067033516758
GLYATL3	0
RHAG	0
CRISP2	0
CRISP3	0
LOC101927020	0
CRISP1	0
DEFB133	0
DEFB110	0.0165082541270635
DEFB112	0
TFAP2D	0.00525262631315658
TFAP2B	0
PKHD1	0.123811905952976
LINCMD1	0
IL17A	0
IL17F	0.0135067533766883
MCM3	0
PAQR8	0
EFHC1	0
TRAM2	0
TRAM2-AS1	0
LOC730101	0.060280140070035
TMEM14A	0
GSTA7P	0
GSTA2	0
GSTA1	0
GSTA5	0
GSTA3	0
GSTA4	0
CILK1	0
FBXO9	0
GCM1	0
ELOVL5	0
GCLC	0.219859929964982
LOC101927136	0.150075037518759
LINC01564	0
KLHL31	0.0797898949474737
LRRC1	0
LOC101927189	0
MLIP-IT1	0
MLIP	0.0955477738869435
TINAG	0
FAM83B	0
HCRTR2	0
GFRAL	0
HMGCLL1	0.00525262631315658
BMP5	0
COL21A1	0
DST	0
DST-AS1	0
BEND6	0
KIAA1586	0
ZNF451	0.0615307653826913
ZNF451-AS1	0
RAB23	0
PRIM2	0
GUSBP4	0
LINC00680-GUSBP4	0
MTRNR2L9	0
KHDRBS2	0.0150075037518759
LGSN	0
PTP4A1	0
PHF3	0
EYS	0
SCAT8	0
SLC25A51P1	0
LOC102723883	0
LINC02549	0
ADGRB3	0
LMBRD1	0
COL19A1	0
COL9A1	0
FAM135A	0
SDHAF4	0.0392696348174087
SMAP1	0.0192596298149075
B3GAT2	0
OGFRL1	0
LINC00472	0
LINC01626	0
RIMS1	0.0427713856928464
KCNQ5	0
KCNQ5-IT1	0
KCNQ5-AS1	0
KHDC1L	0
KHDC1	0.118309154577289
DPPA5	0
OOEP	0
DDX43	0
CGAS	0
MTO1	0
SLC17A5	0
LOC101928489	0
CD109	0
LOC101928516	0.0382691345672836
COL12A1	0
COX7A2	0.0732866433216608
TMEM30A	0
TMEM30A-DT	0
FILIP1	0
LOC101928540	0.18584292146073
SENP6	0
MYO6	0.00425212606303152
IMPG1	0
LINC02540	0
HTR1B	0.0105052526263132
MEI4	0.0142571285642821
MIR10524	0
IRAK1BP1	0
PHIP	0
HMGN3	0
HMGN3-AS1	0
LCAL1	0
LCA5	0
SH3BGRL2	0
LINC01621	0
ELOVL4	0
TTK	0
BCKDHB	0
LINC02542	0.0190095047523762
IBTK	0.133816908454227
TPBG	0
UBE3D	0
DOP1A	0
PGM3	0
RWDD2A	0.0690345172586293
ME1	0
PRSS35	0
SNAP91	0
LOC105377879	0
CYB5R4	0
MRAP2	0
CEP162	0
LINC01611	0
TBX18-AS1	0
TBX18	0.0265132566283142
LINC02535	0.00100050025012506
NT5E	0
SNX14	0
SYNCRIP	0.056528264132066
HTR1E	0
CGA	0
ZNF292	0
GJB7	0
SMIM8	0
C6orf163	0
CFAP206	0
SLC35A1	0
RARS2	0
ORC3	0
AKIRIN2	0
LOC101928911	0
SPACA1	0
CNR1	0
LOC101928936	0
RNGTT	0.0140070035017509
PNRC1	0
SRSF12	0
PM20D2	0
GABRR1	0
GABRR2	0
UBE2J1	0
RRAGD	0.176338169084542
ANKRD6	0
LOC101929057	0.0967983991995998
MDN1	0
CASP8AP2	0
GJA10	0.0562781390695348
BACH2	0
MAP3K7	0
CASC6	0
EPHA7	0.129814907453727
TSG1	0
MANEA-DT	0.0150075037518759
MANEA	0
FUT9	0
UFL1	0
FHL5	0
GPR63	0
NDUFAF4	0
KLHL32	0
MMS22L	0
LOC101927314	0
PNKY	0
POU3F2	0
FBXL4	0
FAXC	0
COQ3	0
PNISR	0
LOC101927365	0
USP45	0
TSTD3	0
CCNC	0
MCHR2	0
MCHR2-AS1	0
SIM1	0
ASCC3	0
GRIK2	0
HACE1	0
LIN28B	0
BVES	0
BVES-AS1	0.137818909454727
POPDC3	0
PREP	0
PRDM1	0.0375187593796898
ATG5	0
CRYBG1	0
LOC105377924	0
RTN4IP1	0
QRSL1	0.0562781390695348
LINC02526	0.0302651325662831
LINC02532	0
MTRES1	0
BEND3	0
PDSS2	0
SOBP	0
SCML4	0
SEC63	0.0225112556278139
OSTM1	0.12456228114057
OSTM1-AS1	0.0870435217608804
NR2E1	0
SNX3	0
AFG1L	0
FOXO3	0
LINC00222	0
ARMC2	0
ARMC2-AS1	0.795397698849425
SESN1	0
CEP57L1	0.0670335167583792
CCDC162P	0
CD164	0
PPIL6	0
MICAL1	0
ZBTB24	0
AK9	0
FIG4	0
WASF1	0
CDC40	0
METTL24	0.00675337668834417
DDO	0
SLC22A16	0
CDK19	0
AMD1	0
GTF3C6	0
RPF2	0
GSTM2P1	0.0280140070035018
SLC16A10	0
MFSD4B	0
REV3L	0
TRAF3IP2-AS1	0.00100050025012506
TRAF3IP2	0
FYN	0
LOC102724646	0.00225112556278139
CCN6	0
TUBE1	0
FAM229B	0
LAMA4	0
LAMA4-AS1	0
RFPL4B	0.125312656328164
LINC02518	0
LINC02541	0
MARCKS	0
LINC02880	0
HDAC2	0
HDAC2-AS2	0.0820410205102551
LINC02534	0
FRK	0
NT5DC1	0
DSE	0
TSPYL1	0
CALHM6	0.0105052526263132
TRAPPC3L	0
CALHM5	0.0125062531265633
CALHM4	0
RWDD1	0
RSPH4A	0.0195097548774387
ZUP1	0
KPNA5	0
FAM162B	0.120060030015008
GPRC6A	0
RFX6	0
VGLL2	0
ROS1	0
DCBLD1	0
GOPC	0
LOC101927919	0
NUS1	0
SLC35F1	0.0132566283141571
LOC105377967	0
CEP85L	0
BRD7P3	0.273136568284142
PLN	0
SELENOKP3	0
MCM9	0
FAM184A	0
MAN1A1	0
LOC285762	0
LOC105377975	0
TBC1D32	0
GJA1	0
HSF2	0
SERINC1	0.0265132566283142
PKIB	0
FABP7	0
SMPDL3A	0
CLVS2	0
TRDN	0
TRDN-AS1	0
NKAIN2	0
RNF217-AS1	0.00550275137568784
RNF217	0
TPD52L1	0.00200100050025012
LOC100126584	0
HDDC2	0.147073536768384
LINC02523	0
HEY2	0.0737868934467234
NCOA7	0
NCOA7-AS1	0.0375187593796898
HINT3	0
TRMT11	0
CENPW	0
RSPO3	0
RNF146	0.102051025512756
ECHDC1	0
SOGA3	0.00975487743871936
C6orf58	0
THEMIS	0
PTPRK	0
PTPRK-AS1	0
LAMA2	0
ARHGAP18	0
TMEM244	0
L3MBTL3	0.00900450225112556
SAMD3	0.223111555777889
TMEM200A	0
SMLR1	0
EPB41L2	0
AKAP7	0
MED23	0
ENPP3	0
MIR548H5	0
ENPP1	0
CCN2	0
LINC01013	0
MOXD1	0
STX7	0
TAAR8	0
TAAR6	0.0327663831915958
TAAR5	0.111055527763882
TAAR3P	0
TAAR2	0
TAAR1	0
VNN1	0.0230115057528764
VNN3	0.0947973986993497
VNN2	0.0345172586293147
SLC18B1	0
RPS12	0.177088544272136
LINC00326	0.0450225112556278
EYA4	0
TARID	0
LINC01312	0
TCF21	0
TBPL1	0
SLC2A12	0
HMGA1P7	0
SGK1	0.000750375187593797
CT69	0
LINC01010	0
LOC101928304	0.0757878939469735
ALDH8A1	0
HBS1L	0
MYB	0
AHI1	0
LINC00271	0
PDE7B	0
LOC644135	0
MTFR2	0.0577788894447224
BCLAF1	0
MAP7	0
MAP3K5	0
MAP3K5-AS1	0
PEX7	0
SLC35D3	0
NHEG1	0
IL20RA	0.00550275137568784
IL22RA2	0
IFNGR1	0
OLIG3	0.00575287643821911
LOC102723649	0
LINC02539	0.00125062531265633
WAKMAR2	0
TNFAIP3	0.0702851425712856
LINC02528	0
PERP	0
ARFGEF3	0.0902951475737869
SMIM28	0
HEBP2	0.0257628814407204
NHSL1	0
FLJ46906	0
CCDC28A-AS1	0
CCDC28A	0
ECT2L	0
REPS1	0
ABRACL	0
HECA	0
TXLNB	0.0247623811905953
CITED2	0
LINC01625	0
FILNC1	0
LOC100507477	0.0680340170085043
MIR4465	0
NMBR	0
GJE1	0
VTA1	0
ADGRG6	0
LOC153910	0
HIVEP2	0
LINC01277	0.18184092046023
AIG1	0
ADAT2	0
PEX3	0
FUCA2	0.0110055027513757
PHACTR2-AS1	0
PHACTR2	0
LTV1	0
ZC2HC1B	0
PLAGL1	0
HYMAI	0
STX11	0.020760380190095
UTRN	0
EPM2A	0
FBXO30-DT	0.139069534767384
FBXO30	0
SHPRH	0
GRM1	0.13231615807904
RAB32	0.00250125062531266
LOC101928661	0.161080540270135
ADGB	0
KATNBL1P6	0
STXBP5-AS1	0
STXBP5	0
SAMD5	0
SASH1	0
UST	0
UST-AS1	0
TAB2	0
TAB2-AS1	0
ZC3H12D	0
PPIL4	0
GINM1	0
KATNA1	0.0722861430715358
LATS1	0
NUP43	0
PCMT1	0
LRP11	0
RAET1E-AS1	0
RAET1E	0
RAET1G	0.118809404702351
LOC105378052	0
ULBP2	0
ULBP1	0
RAET1K	0.136568284142071
RAET1L	0
ULBP3	0.148574287143572
PPP1R14C	0.00175087543771886
IYD	0
PLEKHG1	0
MTHFD1L	0
LOC102723831	0
AKAP12	0
ZBTB2	0
RMND1	0
ARMT1	0
CCDC170	0
ESR1	0.0330165082541271
SYNE1	0
MIR3163	0
MYCT1	0
VIP	0.00700350175087544
FBXO5	0.0617808904452226
MTRF1L	0
RGS17	0
OPRM1	0
IPCEF1	0
CNKSR3	0
SCAF8	0
TIAM2	0
TFB1M	0
NOX3	0
LOC105378068	0.206103051525763
MIR1202	0
SNORD28B	0.0192596298149075
ARID1B	0
TMEM242	0
ZDHHC14	0
SNX9	0
SYNJ2	0
SERAC1	0
GTF2H5	0
TULP4	0.0117558779389695
TMEM181	0
DYNLT1	0
SYTL3	0
EZR	0
OSTCP1	0.0382691345672836
C6orf99	0
RSPH3	0
TAGAP	0
FNDC1	0.15607803901951
LINC02529	0.00300150075037519
SOD2	0.000750375187593797
SOD2-OT1	0
ACAT2	0.023511755877939
TCP1	0
MRPL18	0
PNLDC1	0
MAS1	0.0100050025012506
IGF2R	0
AIRN	0
CHP1P2	0
SLC22A1	0
SLC22A2	0
SLC22A3	0
LPAL2	0
LPA	0
PLG	0
MAP3K4	0
AGPAT4	0.156578289144572
PRKN	0
LOC105378098	0
PACRG	0
PACRG-AS2	0.0817908954477239
PACRG-AS3	0.110555277638819
PACRG-AS1	0.0102551275637819
DKFZp451B082	0
QKI	0
LOC102724152	0
MEAT6	0
C6orf118	0.143071535767884
PDE10A	0.0560280140070035
LINC00473	0
LOC729681	0
TBXT	0
LOC101929297	0.0397698849424712
PRR18	0
SFT2D1	0
LOC100289495	0.100300150075038
MPC1	0
RPS6KA2	0
RPS6KA2-IT1	0.0362681340670335
RNASET2	0.0267633816908454
CEP43	0
CCR6	0.00400200100050025
GPR31	0
HPAT5	0
UNC93A	0
TTLL2	0
TCP10L3	0
LOC105378127	0
LINC02538	0
LINC02487	0
LINC01558	0.0140070035017509
LOC441179	0
AFDN-DT	0
AFDN	0.0492746373186593
KIF25-AS1	0.109554777388694
KIF25	0
FRMD1	0.0237618809404702
LOC105378137	0
LOC101929420	0
DACT2	0
SMOC2	0
LOC105378146	0.0560280140070035
LOC101929460	0.0225112556278139
LOC102724357	0
LINC01615	0
LINC02544	0
LOC101929523	0
THBS2	0
WDR27	0
PHF10	0
TCTE3	0.0940470235117559
ERMARD	0
LOC102724511	0
LOC154449	0
LOC285804	0
LINC01624	0
DLL1	0
FAM120B	0.0755377688844422
PSMB1	0
TBP	0
PDCD2	0
