genes	pip
SERPINA12	0
SERPINA4	0
SERPINA5	0
SERPINA3	0.00625312656328164
SERPINA13P	0
GSC	0
DICER1	0.0610305152576288
DICER1-AS1	0
CLMN	0
LINC02292	0
SYNE3	0
GLRX5	0.0462731365682841
LINC02318	0.0180090045022511
TCL6	0
TCL1B	0
LOC107984703	0
TUNAR	0
C14orf132	0.0157578789394697
BDKRB2	0
BDKRB1	0.0430215107553777
ATG2B	0.0430215107553777
GSKIP	0
AK7	0
PAPOLA	0.011255627813907
LINC02299	0.0460230115057529
VRK1	0
LINC00618	0
LINC02304	0
LINC02325	0
LINC02291	0
LINC02312	0
LINC01550	0
C14orf177	0.0712856428214107
BCL11B	0
SETD3	0
CCNK	0
CCDC85C	0.0225112556278139
HHIPL1	0
CYP46A1	0
EML1	0
EVL	0.0972986493246623
DEGS2	0
YY1	0
SLC25A29	0.0857928964482241
SLC25A47	0
WARS1	0
WDR25	0.00975487743871936
BEGAIN	0
LINC00523	0.177588794397199
DLK1	0.18184092046023
MIR2392	0
MEG3	0.0685342671335668
MIR493	0.0410205102551276
RTL1	0
MEG8	0
MIR543	0
MIR495	0.0262631315657829
MIR381HG	0.0937968984492246
MIR154	0
MIR377	0
MIR541	0
MIR656	0
MEG9	0.0745372686343172
LINC02285	0.0172586293146573
LINC00524	0
DIO3OS	0.0535267633816908
PPP2R5C	0
DYNC1H1	0
HSP90AA1	0.0562781390695348
WDR20	0.0537768884442221
MOK	0
ZNF839	0
CINP	0
TECPR2	0.0227613806903452
ANKRD9	0
LINC02323	0
RCOR1	0
TRAF3	0
AMN	0.0457728864432216
CDC42BPB	0.00375187593796898
LBHD2	0
EXOC3L4	0
LINC00677	0
TNFAIP2	0
LINC00605	0
LOC105370687	0
EIF5	0.0220110055027514
MARK3	0
TRMT61A	0.00900450225112556
COA8	0.00125062531265633
KLC1	0.0400200100050025
XRCC3	0.0185092546273137
ZFYVE21	0
PPP1R13B	0
LINC00637	0.028264132066033
ATP5MPL	0.0202601300650325
TDRD9	0.0550275137568784
RD3L	0.00700350175087544
ASPG	0
LOC105370708	0
KIF26A	0
LINC02691	0
C14orf180	0
TMEM179	0
LINC02280	0.0682841420710355
INF2	0
ADSS1	0.0265132566283142
SIVA1	0.159829914957479
AKT1	0
ZBTB42	0
CEP170B	0.028264132066033
PLD4	0
AHNAK2	0
CLBA1	0
CDCA4	0.000250125062531266
GPR132	0
LINC02298	0
JAG2	0
NUDT14	0
BRF1	0.00125062531265633
BTBD6	0
PACS2	0.0892946473236618
TEX22	0
MTA1	0.0477738869434717
CRIP2	0.0172586293146573
CRIP1	0
TEDC1	0
LOC105370697	0
FAM30A	0
ADAM6	0
LINC00221	0.366433216608304
