genes	pip
HS3ST3A1	0.0360180090045022
COX10-AS1	0
COX10	0
CDRT15	0
HS3ST3B1	0
LOC101928475	0.0502751375687844
PMP22	0
TEKT3	0
TVP23C-CDRT4	0
CDRT1	0
TRIM16	0
ZNF286A	0
TBC1D26	0
MEIS3P1	0.0215107553776888
LINC02087	0
ADORA2B	0
ZSWIM7	0
TTC19	0
NCOR1	0
PIGL	0.0702851425712856
CENPV	0
UBB	0
TRPV2	0
SNHG29	0
LRRC75A	0
ZNF287	0
ZNF624	0
CCDC144A	0
KRT17P1	0
TBC1D27P	0
TNFRSF13B	0
LOC284191	0.023511755877939
LINC02090	0
MPRIP	0
PLD6	0
FLCN	0
COPS3	0
NT5M	0.0857928964482241
MED9	0
RASD1	0
PEMT	0.124312156078039
SMCR2	0.00475237618809405
RAI1	0
SMCR5	0
SREBF1	0.0110055027513757
TOM1L2	0
DRC3	0
ATPAF2	0
GID4	0
DRG2	0
LOC105371566	0
MYO15A	0
ALKBH5	0
LLGL1	0
FLII	0
MIEF2	0
TOP3A	0.00325162581290645
SMCR8	0
SHMT1	0
EVPLL	0.0520260130065033
LINC02076	0
KRT17P5	0
KRT16P1	0
CCDC144B	0
TBC1D28	0
ZNF286B	0
TRIM16L	0
FBXW10	0
TVP23B	0.0652826413206603
PRPSAP2	0
SLC5A10	0.000750375187593797
GRAP	0
EPN2	0
EPN2-AS1	0
B9D1	0
SLC47A1	0.00450225112556278
ALDH3A2	0.0380190095047524
SLC47A2	0
ALDH3A1	0.0317658829414707
ULK2	0
AKAP10	0
SPECC1	0
CCDC144CP	0
USP32P3	0.0150075037518759
NOS2P3	0
LGALS9B	0
KRT16P3	0
LINC02088	0
LOC100287072	0.0450225112556278
CCDC144NL	0
CCDC144NL-AS1	0.0130065032516258
LOC339260	0
USP22	0
LINC01563	0
DHRS7B	0.0247623811905953
TMEM11	0
NATD1	0
MAP2K3	0
KCNJ12	0
LINC02693	0
UBBP4	0
FLJ36000	0
MTRNR2L1	0
LOC105371703	0
WSB1	0
TBC1D3P5	0
KSR1	0
LGALS9	0
NOS2	0
LYRM9	0
LINC01992	0
NLK	0.0947973986993497
KRT18P55	0
IFT20	0
TNFAIP1	0.0260130065032516
POLDIP2	0
TMEM199	0
VTN	0
SARM1	0.0920460230115058
SLC13A2	0
FOXN1	0
UNC119	0
PIGS	0
SPAG5	0.0187593796898449
SPAG5-AS1	0
KIAA0100	0
SDF2	0
SUPT6H	0
PROCA1	0
RAB34	0
RPL23A	0
TLCD1	0
NEK8	0
TRAF4	0.0380190095047524
FAM222B	0
FLOT2	0
PHF12	0.351675837918959
LOC101927018	0
SEZ6	0
PIPOX	0.0267633816908454
MYO18A	0
CRYBA1	0
NUFIP2	0
TAOK1	0.171835917958979
ABHD15	0
TP53I13	0
GIT1	0.23911955977989
ANKRD13B	0
CORO6	0
SSH2	0
EFCAB5	0
NSRP1	0
SLC6A4	0
BLMH	0
TMIGD1	0
CPD	0
GOSR1	0
SMURF2P1-LRRC37BP1	0
SUZ12P1	0
CRLF3	0.0872936468234117
ATAD5	0
TEFM	0
ADAP2	0
RNF135	0
LOC107984974	0
LOC646030	0
NF1	0
RAB11FIP4	0.043271635817909
MIR193A	0
COPRS	0
UTP6	0
SUZ12	0.630315157578789
LRRC37B	0
SH3GL1P1	0.0102551275637819
RHOT1	0
RHBDL3	0
ZNF207	0.00200100050025012
PSMD11	0
CDK5R1	0
MYO1D	0.0662831415707854
TMEM98	0
SPACA3	0
ASIC2	0
AA06	0
LINC01989	0.0445222611305653
CCL7	0
CCL1	0
TMEM132E	0
CCT6B	0
LIG3	0
RAD51L3-RFFL	0
FNDC8	0.0720360180090045
NLE1	0
UNC45B	0
SLC35G3	0
SLFN5	0
SLFN11	0.160830415207604
SLFN12	0
SLFN13	0.0212606303151576
SLFN12L	0
SLFN14	0
SNHG30	0.0260130065032516
AP2B1	0
RASL10B	0
GAS2L2	0
C17orf50	0
MMP28	0.104552276138069
TAF15	0
HEATR9	0
CCL5	0.191595797898949
RDM1	0
LYZL6	0
CCL16	0
CCL15-CCL14	0.00150075037518759
CCL23	0
CCL18	0
CCL4	0
TBC1D3L	0
ZNHIT3	0.0670335167583792
MYO19	0.0760380190095048
GGNBP2	0
DHRS11	0.0647823911955978
MRM1	0
LHX1-DT	0
AATF	0.0162581290645323
ACACA	0
TADA2A	0
DUSP14	0
SYNRG	0
DDX52	0
HNF1B	0.067783891945973
YWHAEP7	0
NPEPPSP1	0
MRPL45	0
GPR179	0
SOCS7	0
ARHGAP23	0
SRCIN1	0
EPOP	0
MLLT6	0.00600300150075038
PCGF2	0
LOC100287808	0
PSMB3	0
PIP4K2B	0
CWC25	0
C17orf98	0
RPL23	0
LASP1	0
LINC00672	0
FBXO47	0
LRRC37A11P	0
RDM1P5	0
PLXDC1	0
ARL5C	0.01975987993997
CACNB1	0.0915457728864432
RPL19	0
STAC2	0.027263631815908
LOC101929578	0
FBXL20	0
MED1	0.0267633816908454
CDK12	0
PPP1R1B	0
STARD3	0
TCAP	0
PNMT	0
PGAP3	0
ERBB2	0
GRB7	0
IKZF3	0
ZPBP2	0
GSDMB	0
ORMDL3	0.0705352676338169
LRRC3C	0
GSDMA	0
PSMD3	0.0242621310655328
CSF3	0
MED24	0.00225112556278139
THRA	0.00325162581290645
NR1D1	0
MSL1	0
CASC3	0
RAPGEFL1	0
WIPF2	0
CDC6	0
RARA	0
TOP2A	0
IGFBP4	0
TNS4	0
CCR7	0
SMARCE1	0
KRT222	0
KRT24	0
KRT25	0
KRT26	0
KRT27	0
KRT28	0.0335167583791896
TMEM99	0.0145072536268134
KRT12	0
KRT20	0.00100050025012506
KRT23	0
KRT39	0
KRT40	0
KRTAP3-3	0
KRTAP3-2	0
KRTAP3-1	0
KRTAP1-4	0
KRTAP1-3	0
KRTAP2-1	0
KRTAP2-2	0
KRTAP2-3	0
KRTAP2-4	0
LOC100996750	0.0652826413206603
KRTAP4-8	0
KRTAP4-5	0
KRTAP4-4	0
KRTAP4-2	0
KRTAP9-1	0
KRTAP9-2	0
KRTAP9-9	0.0280140070035018
KRTAP9-7	0
KRTAP16-1	0.0852926463231616
KRTAP17-1	0
KRT33A	0
LOC100505782	0.0937968984492246
KRT37	0
KRT38	0
KRT32	0
KRT35	0
KRT36	0.0417708854427214
KRT13	0
KRT15	0.00325162581290645
KRT19	0
KRT9	0
KRT14	0
KRT16	0
KRT17	0
KRT42P	0
HAP1	0
JUP	0.0515257628814407
P3H4	0.223861930965483
FKBP10	0
NT5C3B	0
KLHL10	0
KLHL11	0
ACLY	0.0732866433216608
TTC25	0
CNP	0
DNAJC7	0
NKIRAS2	0
ZNF385C	0
DHX58	0.109304652326163
KAT2A	0
RAB5C	0
KCNH4	0.00700350175087544
STAT5B	0.148574287143572
STAT5A	0
STAT3	0
CAVIN1	0
ATP6V0A1	0
NAGLU	0
PSMC3IP	0
RETREG3	0
TUBG2	0
PLEKHH3	0
CNTNAP1	0
EZH1	0
RAMP2	0
VPS25	0
WNK4	0
CNTD1	0
BECN1	0
PSME3	0
AOC4P	0
LINC00671	0
G6PC	0
PTGES3L-AARSD1	0
RUNDC1	0.0407703851925963
IFI35	0
BRCA1	0
NBR2	0.00475237618809405
LOC101929767	0
NBR1	0
TMEM106A	0
CCDC200	0.0145072536268134
LINC00910	0
MIR2117HG	0
DHX8	0
ETV4	0
MEOX1	0
SOST	0
DUSP3	0
MPP3	0
CD300LG	0
MPP2	0
LINC01976	0
PPY	0
PYY	0
NAGS	0
TMEM101	0
LSM12	0
G6PC3	0
HDAC5	0
LOC105371789	0
HROB	0
ASB16	0.143071535767884
ASB16-AS1	0.0177588794397199
TMUB2	0.024512256128064
ATXN7L3	0
UBTF	0.064032016008004
SLC4A1	0
RUNDC3A-AS1	0
RUNDC3A	0.0510255127563782
SLC25A39	0
GRN	0
FAM171A2	0
ITGA2B	0.240620310155078
GPATCH8	0
FZD2	0
LINC01180	0
MEIOC	0
CCDC43	0
DBF4B	0
ADAM11	0
GJC1	0
HIGD1B	0
EFTUD2	0
GFAP	0
KIF18B	0.0202601300650325
C1QL1	0
DCAKD	0
NMT1	0
PLCD3	0
ACBD4	0
HEXIM1	0
HEXIM2	0
LOC105371795	0
LOC339192	0
FMNL1	0
MAP3K14-AS1	0
MAP3K14	0
ARHGAP27	0
PLEKHM1	0
ARL17A	0.123811905952976
MAPK8IP1P2	0
LINC02210	0.00825412706353177
LINC02210-CRHR1	0.0447723861930965
CRHR1	0.22336168084042
MAPT-AS1	0
SPPL2C	0
MAPT	0.00175087543771886
MAPT-IT1	0
KANSL1	0
ARL17B	0
LRRC37A	0
NSFP1	0.0750375187593797
NSF	0
WNT3	0
WNT9B	0
GOSR2	0
CDC27	0.00625312656328164
MYL4	0
ITGB3	0.00300150075037519
THCAT158	0
EFCAB13	0
MRPL45P2	0
NPEPPS	0
KPNB1	0
TBKBP1	0.0775387693846923
TBX21	0
OSBPL7	0.163331665832916
MRPL10	0.0187593796898449
LRRC46	0
SCRN2	0
SP6	0
LOC102724532	0
SP2	0
SP2-AS1	0
PNPO	0.0907953976988494
PRR15L	0
CDK5RAP3	0.0125062531265633
COPZ2	0
NFE2L1	0
CBX1	0
SNX11	0
SKAP1	0
THRA1|BTR	0.0852926463231616
LOC101927166	0.0860430215107554
HOXB1	0
HOXB2	0
HOXB3	0
HOXB4	0
HOXB-AS3	0.0647823911955978
HOXB8	0
HOXB9	0
PRAC1	0.22136068034017
TTLL6	0
CALCOCO2	0
LOC105371814	0
UBE2Z	0
SNF8	0.0165082541270635
GIP	0
IGF2BP1	0
B4GALNT2	0
GNGT2	0
ABI3	0
PHOSPHO1	0
FLJ40194	0
ZNF652	0
LOC102724596	0
PHB	0
LINC02075	0
NGFR	0
LOC100288866	0.0570285142571286
SPOP	0
SLC35B1	0
FAM117A	0.0425212606303152
KAT7	0
TAC4	0
DLX4	0
DLX3	0
PICART1	0.0590295147573787
ITGA3	0
PDK2	0.032016008004002
SAMD14	0
PPP1R9B	0
SGCA	0
H1-9P	0
COL1A1	0.0237618809404702
TMEM92	0
TMEM92-AS1	0
XYLT2	0
MRPL27	0
EME1	0
LRRC59	0
ACSF2	0
MYCBPAP	0
EPN3	0
SPATA20	0
CACNA1G-AS1	0
CACNA1G	0
ABCC3	0
ANKRD40	0.0152576288144072
LUC7L3	0
ANKRD40CL	0
WFIKKN2	0
SPAG9	0
MBTD1	0
UTP18	0
LINC02071	0.139569784892446
LINC02072	0
LINC02073	0.0520260130065033
CA10	0.0955477738869435
LINC01982	0
LINC02089	0
KIF2B	0
TOM1L1	0
COX11	0
STXBP4	0
HLF	0
MMD	0.12456228114057
TMEM100	0
PCTP	0
ANKFN1	0
C17orf67	0
DGKE	0
TRIM25	0
COIL	0.290395197598799
SCPEP1	0
RNF126P1	0.0315157578789395
AKAP1	0
MSI2	0
LOC101927539	0
CCDC182	0
MRPS23	0
CUEDC1	0
VEZF1	0
SRSF1	0
LOC101927666	0
DYNLL2	0
MSX2P1	0
EPX	0
MKS1	0
LPO	0.219859929964982
MPO	0
TSPOAP1	0
TSPOAP1-AS1	0
RNF43	0
HSF5	0
MTMR4	0
SEPTIN4-AS1	0
TEX14	0.0612806403201601
RAD51C	0
PPM1E	0
TRIM37	0
SKA2	0
PRR11	0
SMG8	0.00975487743871936
GDPD1	0
YPEL2	0
LINC01476	0
DHX40	0
CLTC	0
PTRH2	0
VMP1	0
TUBD1	0
RPS6KB1	0
RNFT1	0
TBC1D3P1-DHX40P1	0
HEATR6	0
CA4	0
USP32	0.0165082541270635
C17orf64	0.0265132566283142
APPBP2	0
LINC01999	0
PPM1D	0
BCAS3	0
LOC101927855	0.0615307653826913
TBX2-AS1	0
TBX2	0.106303151575788
TBX4	0
BRIP1	0
INTS2	0
MED13	0
TBC1D3P2	0
EFCAB3	0
METTL2A	0
TLK2	0
MRC2	0
MARCHF10	0
LOC105371855	0
MARCHF10-DT	0
TANC2	0
CYB561	0
ACE	0
KCNH6	0
DCAF7	0
TACO1	0
MAP3K3	0
STRADA	0.0202601300650325
CCDC47	0
DDX42	0
FTSJ3	0.00900450225112556
PSMC5	0.023511755877939
SMARCD2	0
TCAM1P	0
CSH1	0
CSHL1	0
GH1	0.0742871435717859
SCN4A	0
PRR29-AS1	0
ICAM2	0
ERN1	0
TEX2	0
PECAM1	0.0590295147573787
MILR1	0.0102551275637819
POLG2	0
DDX5	0
CEP95	0.0470235117558779
SMURF2	0
ARHGAP27P1-BPTFP1-KPNA2P3	0
PLEKHM1P1	0
LRRC37A3	0
AMZ2P1	0
GNA13	0
LOC100507002	0
RGS9	0
AXIN2	0.260130065032516
CEP112	0
APOH	0
PRKCA	0.0985492746373187
PRKCA-AS1	0.0192596298149075
CACNG5	0
CACNG4	0
CACNG1	0
HELZ	0
LOC101928021	0
PSMD12	0
PITPNC1	0
NOL11	0.0580290145072536
BPTF	0
C17orf58	0
KPNA2	0
LINC00674	0
ARHGAP27P2	0.00300150075037519
AMZ2	0
ARSG	0
SLC16A6	0
PRKAR1A	0
FAM20A	0
LINC01482	0.0500250125062531
ABCA8	0
ABCA9	0
ABCA9-AS1	0
ABCA6	0
ABCA10	0
ABCA5	0.00975487743871936
MAP2K6	0
LOC105371880	0
LINC01483	0
LINC01497	0
LINC01028	0
KCNJ16	0
KCNJ2	0
CASC17	0
ROCR	0
LINC01152	0
LOC102723517	0.527513756878439
SOX9-AS1	0.0165082541270635
LINC02003	0
LINC00673	0
LINC00511	0.106053026513257
SLC39A11	0
SSTR2	0
COG1	0
FAM104A	0
C17orf80	0
CPSF4L	0
CDC42EP4	0
SDK2	0
LOC101928251	0
LOC100134391	0
LINC00469	0
RPL38	0
TTYH2	0
DNAI2	0.0615307653826913
KIF19	0
BTBD17	0
GPR142	0
GPRC5C	0
CD300A	0
CD300LB	0
CD300C	0
CD300LD	0.184342171085543
LOC101928343	0.0867933966983492
RAB37	0
CD300LF	0
SLC9A3R1	0.0387693846923462
NAT9	0.0310155077538769
TMEM104	0
GRIN2C	0
FDXR	0
FADS6	0
USH1G	0.199349674837419
OTOP2	0
OTOP3	0
HID1	0
HID1-AS1	0
CDR2L	0.0422711355677839
MRPL58	0
ATP5PD	0
KCTD2	0
SLC16A5	0
ARMC7	0
NT5C	0
JPT1	0
SUMO2	0.0360180090045022
NUP85	0
GGA3	0
LOC100287042	0
SLC25A19	0
GRB2	0
TMEM94	0.125562781390695
CASKIN2	0
TSEN54	0.0212606303151576
LLGL2	0
MYO15B	0
RECQL5	0
SAP30BP	0
ITGB4	0
GALK1	0
H3-3B	0
UNK	0.0995497748874437
UNC13D	0.0072536268134067
WBP2	0.0332666333166583
TRIM47	0
TRIM65	0.0882941470735368
MRPL38	0
FBF1	0
ACOX1	0
TEN1-CDK3	0
EVPL	0
SRP68	0.0115057528764382
ZACN	0
EXOC7	0
RNF157-AS1	0
RNF157	0
UBALD2	0
QRICH2	0
PRPSAP1	0.0580290145072536
SPHK1	0
UBE2O	0
AANAT	0
RHBDF2	0.105302651325663
CYGB	0
SNHG16	0
ST6GALNAC2	0
ST6GALNAC1	0
MXRA7	0
JMJD6	0.120060030015008
METTL23	0
MFSD11	0
LINC02080	0
LINC00868	0
MGAT5B	0.0330165082541271
LOC105371899	0
SNHG20	0
SEC14L1	0
SEPTIN9-DT	0
SEPTIN9	0
LOC400622	0
LOC100507351	0
LINC01987	0
LINC01973	0
TNRC6C	0
TMC6	0
TMC8	0
C17orf99	0
SYNGR2	0
TK1	0
AFMID	0
BIRC5	0.0520260130065033
TMEM235	0
LOC105371910	0
LINC01993	0
SOCS3	0
LOC101928674	0
PGS1	0
DNAH17	0
DNAH17-AS1	0
SCAT1	0
CYTH1	0
USP36	0
TIMP2	0
CEP295NL	0
LGALS3BP	0
CANT1	0
C1QTNF1-AS1	0
C1QTNF1	0.00325162581290645
ENGASE	0
RBFOX3	0
LINC02078	0.0440220110055028
ENPP7	0.0255127563781891
CBX2	0
CBX8	0
LINC01977	0
CBX4	0
LINC01979	0.0135067533766883
TBC1D16	0.514507253626813
CCDC40	0
GAA	0
EIF4A3	0
CARD14	0.0322661330665333
SGSH	0
SLC26A11	0
RNF213	0.126313156578289
RNF213-AS1	0
ENDOV	0
NPTX1	0
RPTOR	0
LOC101928855	0
LOC400627	0
CHMP6	0
BAIAP2-DT	0
BAIAP2	0
AATK	0
PVALEF	0
CEP131	0
TEPSIN	0
LOC105371925	0
NDUFAF8	0
SLC38A10	0
LINC00482	0
TMEM105	0
LOC100130370	0
BAHCC1	0
ACTG1	0
FSCN2	0
FAAP100	0.146073036518259
NPLOC4	0
TSPAN10	0
PDE6G	0.0195097548774387
OXLD1	0
CCDC137	0
ARL16	0
HGS	0.0260130065032516
MRPL12	0.0385192596298149
SLC25A10	0
GCGR	0
MCRIP1	0.181090545272636
P4HB	0
ARHGDIA	0
ANAPC11	0
PCYT2	0
SIRT7	0
MAFG	0
PYCR1	0.0572786393196598
MYADML2	0.13231615807904
ASPSCR1	0
CENPX	0
LRRC45	0
RAC3	0
DCXR-DT	0
RFNG	0
GPS1	0
DUS1L	0.165832916458229
FASN	0
CCDC57	0
SLC16A3	0
CSNK1D	0
LINC01970	0
SECTM1	0
TEX19	0
UTS2R	0
OGFOD3	0.024512256128064
HEXD	0
CYBC1	0.0835417708854427
NARF	0
FOXK2	0
WDR45B	0
RAB40B	0.00675337668834417
LOC101929552	0
FN3KRP	0
FN3K	0
TBCD	0
B3GNTL1	0
METRNL	0
RPL23AP87	0
