genes	pip
CMTM6	0
DYNC1LI1	0
CNOT10	0
TRIM71	0.0445222611305653
GLB1	0
TMPPE	0.0247623811905953
CRTAP	0
SUSD5	0
FBXL2	0
UBP1	0
CLASP2	0
PDCD6IP	0
LOC101928135	0.00675337668834417
ARPP21	0
STAC	0
DCLK3	0
LINC02033	0.0870435217608804
TRANK1	0
EPM2AIP1	0
MLH1	0
LRRFIP2	0
UBE2FP1	0
LOC152048	0
GOLGA4	0.218359179589795
C3orf35	0
ITGA9	0
ITGA9-AS1	0
CTDSPL	0.0522761380690345
VILL	0
PLCD1	0
DLEC1	0.0127563781890945
ACAA1	0
OXSR1	0
SLC22A14	0
XYLB	0
ACVR2B-AS1	0.0667833916958479
ACVR2B	0.0162581290645323
EXOG	0
SCN5A	0
SCN10A	0.0417708854427214
SCN11A	0
WDR48	0
GORASP1	0
TTC21A	0.0577788894447224
CSRNP1	0
XIRP1	0
CX3CR1	0.167083541770885
CCR8	0
SLC25A38	0
RPSA	0
MOBP	0
MYRIP	0
EIF1B-AS1	0
EIF1B	0
ENTPD3	0
ENTPD3-AS1	0
RPL14	0
ZNF619	0.00400200100050025
ZNF620	0
ZNF621	0.0782891445722861
CTNNB1	0.0577788894447224
ULK4	0
TRAK1	0
CCK	0
LYZL4	0.0317658829414707
VIPR1	0
SEC22C	0.115307653826913
NKTR	0
LOC101928323	0
ZBTB47	0
KLHL40	0
HHATL	0
CCDC13	0
CCDC13-AS1	0
LINC02158	0
HIGD1A	0.129564782391196
ACKR2	0.0590295147573787
ZNF662	0
GASK1A	0
POMGNT2	0
SNRK	0
SNRK-AS1	0
ANO10	0
ABHD5	0
TOPAZ1	0
TCAIM	0
C3orf86	0
ZNF445	0
ZNF852	0
ZKSCAN7-AS1	0
ZNF502	0
ZNF501	0
KIAA1143	0.0127563781890945
KIF15	0
TGM4	0.246373186593297
ZDHHC3	0.0165082541270635
EXOSC7	0
CLEC3B	0.0870435217608804
CDCP1	0.0500250125062531
LARS2	0
LARS2-AS1	0
LIMD1	0
LIMD1-AS1	0
SACM1L	0
SLC6A20	0.024512256128064
LZTFL1	0
FYCO1	0
CXCR6	0
XCR1	0
CCR1	0
CCR3	0
CCR2	0
CCR5AS	0
LINC02009	0
LTF	0
RTP3	0.0115057528764382
LRRC2	0.012256128064032
TDGF1	0
FAM240A	0
ALS2CL	0.117558779389695
TMIE	0
PRSS50	0
PRSS46P	0
PRSS44P	0
MYL3	0.0222611305652826
PTH1R	0
CCDC12	0.0455227613806903
NBEAL2	0
SETD2	0
KIF9-AS1	0
KIF9	0
KLHL18	0
PTPN23	0.108054027013507
SCAP	0.110305152576288
ELP6	0
CSPG5	0
SMARCC1	0
DHX30	0
MAP4	0
CDC25A	0
CAMP	0
ZNF589	0
NME6	0
SPINK8	0.0250125062531266
FBXW12	0.0212606303151576
PLXNB1	0.140070035017509
CCDC51	0
ATRIP-TREX1	0
SHISA5	0
PFKFB4	0
COL7A1	0
UQCRC1	0
TMEM89	0
SLC26A6	0
CELSR3	0
LINC02585	0.0697848924462231
NCKIPSD	0.0500250125062531
IP6K2	0
PRKAR2A	0
SLC25A20	0.0335167583791896
ARIH2	0
P4HTM	0
QRICH1	0
QARS1	0
USP19	0
LAMB2	0
LAMB2P1	0
KLHDC8B	0
C3orf84	0.0385192596298149
IHO1	0
C3orf62	0
USP4	0
RHOA	0
NICN1	0
DAG1	0
BSN	0
APEH	0
RNF123	0.0290145072536268
IP6K1	0
CDHR4	0
TRAIP	0.0782891445722861
CAMKV	0.0502751375687844
MST1R	0
MON1A	0
RBM6	0
RBM5	0
SEMA3F-AS1	0
SEMA3F	0
SLC38A3	0
GNAI2	0.0547773886943472
IFRD2	0.00700350175087544
HYAL3	0
HYAL1	0
RASSF1	0.0647823911955978
CACNA2D2	0
C3orf18	0
HEMK1	0.0450225112556278
MAPKAPK3	0.0637818909454727
DOCK3	0
RBM15B	0.0232616308154077
DCAF1	0
RAD54L2	0.0720360180090045
TEX264	0
GRM2	0
IQCF6	0
IQCF2	0
IQCF1	0
RRP9	0
PCBP4	0.0802901450725363
POC1A	0
ALAS1	0
TWF2	0
WDR82	0.091295647823912
DNAH1	0
BAP1	0.00250125062531266
PHF7	0
SEMA3G	0
TNNC1	0
NISCH	0
STAB1	0.0792896448224112
PBRM1	0
GNL3	0
GLT8D1	0
NEK4	0
ITIH1	0
ITIH3	0
ITIH4	0
STIMATE-MUSTN1	0.0737868934467234
SFMBT1	0
RFT1	0
PRKCD	0
TKT	0
DCP1A	0
CACNA1D	0
CHDH	0
IL17RB	0
ACTR8	0
SELENOK	0.0667833916958479
CACNA2D3	0
ESRG	0
CACNA2D3-AS1	0.0507753876938469
LINC02017	0
WNT5A	0
ERC2	0
ERC2-IT1	0.101050525262631
CCDC66	0
TASOR	0
ARHGEF3	0
ARHGEF3-AS1	0.0297648824412206
IL17RD	0.044272136068034
HESX1	0.119309654827414
APPL1	0
ASB14	0
DNAH12	0
PDE12	0
DENND6A	0
DENND6A-DT	0
SLMAP	0.0330165082541271
FLNB	0.0657828914457229
FLNB-AS1	0.0285142571285643
DNASE1L3	0
ABHD6	0
PXK	0
KCTD6	0
ACOX2	0.0250125062531266
FAM107A	0.0335167583791896
FAM3D-AS1	0
FAM3D	0.188844422211106
CFAP20DC	0
CFAP20DC-AS1	0
LOC339902	0
FHIT	0
PTPRG	0
PTPRG-AS1	0
C3orf14	0
FEZF2	0.0712856428214107
CADPS	0
LINC00698	0
SYNPR	0
SYNPR-AS1	0
SNTN	0
C3orf49	0
THOC7	0
THOC7-AS1	0
ATXN7	0
PSMD6-AS2	0
PSMD6	0
PRICKLE2-AS1	0
LINC00994	0
PRICKLE2-AS2	0
PRICKLE2	0.0257628814407204
PRICKLE2-AS3	0
ADAMTS9	0
ADAMTS9-AS1	0
ADAMTS9-AS2	0
MAGI1	0
MAGI1-IT1	0
SLC25A26	0
LRIG1	0
LOC105377143	0
KBTBD8	0
SUCLG2	0
SUCLG2-AS1	0
TAFA1	0
LOC105377146	0
TAFA4	0
EOGT	0
TMF1	0
UBA3	0.0482741370685343
ARL6IP5	0
LMOD3	0
FRMD4B	0.0182591295647824
MITF	0
SAMMSON	0.0930465232616308
MDFIC2	0
FOXP1	0.101050525262631
FOXP1-AS1	0.204852426213107
EIF4E3	0
GPR27	0
PROK2	0.00575287643821911
LINC00877	0
LINC00870	0
RYBP	0
SHQ1	0
GXYLT2	0
PPP4R2	0.188344172086043
EBLN2	0
PDZRN3	0.126813406703352
LOC101927296	0
PDZRN3-AS1	0
LINC02005	0
CNTN3	0
FAM86DP	0
LINC02018	0
ZNF717	0
ROBO2	0
LINC02077	0
ROBO1	0
LOC101927374	0
LINC02050	0
LINC02027	0
GBE1	0
LINC02008	0
LINC00971	0
LINC02025	0
CADM2	0
CADM2-AS2	0.0120060030015008
LINC02070	0
VGLL3	0.0470235117558779
LINC00506	0
CHMP2B	0.0142571285642821
POU1F1	0.0530265132566283
HTR1F	0
CGGBP1	0
ZNF654	0.0125062531265633
CSNKA2IP	0
EPHA3	0
PROS1	0
ARL13B	0
DHFR2	0
NSUN3	0
LINC00879	0.0260130065032516
MTHFD2P1	0
MIR8060	0
EPHA6	0
ARL6	0
CRYBG3	0
RIOX2	0
GABRR3	0
OR5AC2	0.00200100050025012
OR5H14	0.0212606303151576
OR5H15	0
OR5H6	0
OR5K2	0
CLDND1	0
GPR15	0
CPOX	0
ST3GAL6-AS1	0
ST3GAL6	0
DCBLD2	0
COL8A1	0.11255627813907
CMSS1	0
TMEM30CP	0
TBC1D23	0
NIT2	0
TOMM70	0
LNP1	0.0227613806903452
TMEM45A	0.0330165082541271
ADGRG7	0
TFG	0
ABI3BP	0
IMPG2	0
SENP7	0
FAM172BP	0
PCNP	0
ZBTB11	0.0087543771885943
RPL24	0.0242621310655328
PDCL3P4	0
CEP97	0
NXPE3	0.310905452726363
NFKBIZ	0
LINC02085	0
LOC101929411	0
ZPLD1	0
ALCAM	0
CBLB	0
LINC00882	0.00250125062531266
DUBR	0
CCDC54	0
LINC01990	0
BBX	0
LINC00635	0
LINC00636	0
CD47	0
LINC01215	0
IFT57	0
HHLA2	0
MYH15	0
CIP2A	0
DZIP3	0
RETNLB	0.0407703851925963
TRAT1	0
GUCA1C	0.0955477738869435
MORC1	0
MORC1-AS1	0
C3orf85	0
LINC00488	0
DPPA2	0.0365182591295648
DPPA4	0
LINC01205	0
NECTIN3-AS1	0
NECTIN3	0.0817908954477239
CD96	0
PLCXD2-AS1	0
PLCXD2	0
PHLDB2	0
ABHD10	0.163831915957979
TAGLN3	0
TMPRSS7	0
C3orf52	0
GCSAM	0
SLC9C1	0
LOC105374042	0
CD200	0
BTLA	0
ATG3	0
SLC35A5	0
CCDC80	0
LINC02042	0
CD200R1L-AS1	0.0332666333166583
CD200R1L	0
CD200R1	0
GTPBP8	0
NEPRO	0
LINC02044	0
BOC	0
CFAP44	0
CFAP44-AS1	0
SPICE1	0.0212606303151576
SIDT1	0
USF3	0
NAA50	0
ATP6V1A	0.109804902451226
GRAMD1C	0
ZDHHC23	0.00275137568784392
CCDC191	0.0527763881940971
QTRT2	0
DRD3	0
ZNF80	0.0302651325662831
TIGIT	0
ZBTB20	0
ZBTB20-AS1	0
ZBTB20-AS5	0
ZBTB20-AS3	0.0365182591295648
ZBTB20-AS4	0
GAP43	0
LSAMP	0
LSAMP-AS1	0
LINC00903	0
TUSC7	0
LINC00901	0.043271635817909
LINC02024	0
LOC105374060	0
IGSF11	0
TEX55	0
UPK1B	0.000250125062531266
B4GALT4	0.0265132566283142
B4GALT4-AS1	0
ARHGAP31	0
ARHGAP31-AS1	0.00325162581290645
TMEM39A	0
POGLUT1	0.0422711355677839
TIMMDC1	0
CD80	0
ADPRH	0
PLA1A	0.0285142571285643
POPDC2	0
COX17	0
CFAP91	0
NR1I2	0
GSK3B	0
GPR156	0
LRRC58	0
FSTL1	0.0182591295647824
NDUFB4	0
HGD	0.0527763881940971
RABL3	0.0482741370685343
GTF2E1	0.162581290645323
LINC02049	0
STXBP5L	0
POLQ	0.00750375187593797
ARGFX	0
FBXO40	0.0225112556278139
HCLS1	0
GOLGB1	0
IQCB1	0
EAF2	0
SLC15A2	0
ILDR1	0
CD86	0
CASR	0
CSTA	0
CCDC58	0.128314157078539
FAM162A	0
LOC102723582	0.0957978989494747
KPNA1	0
PARP9	0
DTX3L	0
PARP15	0
PARP14	0
HSPBAP1	0
SLC49A4	0
LINC02035	0
SEMA5B	0
PDIA5	0
SEC22A	0
ADCY5	0
HACD2	0
MYLK-AS1	0
MYLK	0
MYLK-AS2	0
CCDC14	0
ROPN1	0
KALRN	0.124812406203102
UMPS	0
ITGB5	0
MUC13	0
HEG1	0
SLC12A8	0
ZNF148	0
SNX4	0
OSBPL11	0
LOC105374312	0
LINC02614	0
FAM86JP	0
ALG1L	0
SLC41A3	0
ALDH1L1-AS1	0
ALDH1L1	0
ALDH1L1-AS2	0
KLF15	0
CFAP100	0
ZXDC	0.0877938969484742
UROC1	0
CHST13	0
C3orf22	0
TXNRD3	0
NUP210P1	0
CHCHD6	0
PLXNA1	0
C3orf56	0
LINC02016	0.0682841420710355
LINC01471	0
TPRA1	0
MCM2	0
PODXL2	0
MGLL	0
KBTBD12	0
SEC61A1	0
RUVBL1-AS1	0.0545272636318159
RUVBL1	0
EEFSEC	0.0222611305652826
DNAJB8-AS1	0
GATA2	0
GATA2-AS1	0
LOC90246	0
LINC01565	0.0655327663831916
RPN1	0
RAB7A	0
MIR12124	0
LOC653712	0
ACAD9	0
CFAP92	0
EFCC1	0.024512256128064
ISY1-RAB43	0
CNBP	0
COPG1	0.499749874937469
HMCES	0.0130065032516258
H1-10	0.196098049024512
RPL32P3	0
EFCAB12	0
MBD4	0.0120060030015008
IFT122	0
RHO	0
H1-8	0
PLXND1	0.0730365182591296
TMCC1	0
TMCC1-AS1	0
TRH	0
ALG1L2	0
LINC02014	0
FAM86HP	0.0287643821910955
LINC02021	0
COL6A4P2	0
COL6A5	0
COL6A6	0
PIK3R4	0
ATP2C1	0
NEK11	0
LOC339874	0
NUDT16	0
MRPL3	0
CPNE4	0.0110055027513757
ACP3	0
DNAJC13	0
ACAD11	0
NPHP3-ACAD11	0
NPHP3	0
NPHP3-AS1	0
TMEM108	0
TMEM108-AS1	0
BFSP2	0
BFSP2-AS1	0
CDV3	0.0362681340670335
TOPBP1	0
TF	0
SRPRB	0
RAB6B	0
SLCO2A1	0
RYK	0
LINC02004	0.00200100050025012
AMOTL2	0
ANAPC13	0
CEP63	0
KY	0
EPHB1	0
PPP2R3A	0.0290145072536268
MSL2	0
PCCB	0
STAG1	0.0100050025012506
SLC35G2	0
NCK1-DT	0
NCK1	0
IL20RB	0
LINC01210	0
CLDN18	0
DZIP1L	0
A4GNT	0.028264132066033
DBR1	0
ARMC8	0
NME9	0
MRAS	0
ESYT3	0
CEP70	0
FAIM	0
PIK3CB	0
LINC01391	0
FOXL2	0
FOXL2NB	0
PRR23A	0.0332666333166583
PRR23B	0
PRR23C	0
BPESC1	0
MRPS22	0
COPB2	0
LOC100507291	0
NMNAT3	0
CLSTN2	0
TRIM42	0
SLC25A36	0
SPSB4	0
PXYLP1	0
ZBTB38	0
RASA2	0
LINC02618	0
RNF7	0
GRK7	0
ATP1B3	0.0972986493246623
TFDP2	0.0747873936968484
GK5	0
XRN1	0
ATR	0
PLS1	0
TRPC1	0
PCOLCE2	0
LOC100507389	0
PAQR9	0
PAQR9-AS1	0
U2SURP	0
SLC9A9	0
SLC9A9-AS1	0
DIPK2A	0
PLOD2	0
PLSCR4	0
PLSCR2	0
PLSCR1	0
PLSCR5	0
LINC02010	0
ZIC4	0
ZIC1	0
LOC440982	0
LINC02032	0
LINC02046	0
AGTR1	0
CPB1	0
CPA3	0
GYG1	0
HLTF	0
HLTF-AS1	0
HPS3	0.0637818909454727
CP	0.0685342671335668
TM4SF18	0
TM4SF1	0
TM4SF1-AS1	0
TM4SF4	0
WWTR1	0
COMMD2	0.00200100050025012
ANKUB1	0
RNF13	0
PFN2	0
LOC646903	0
LOC105374313	0
LINC01214	0
TSC22D2	0.000750375187593797
EIF2A	0
SELENOT	0.0845422711355678
ERICH6	0
ERICH6-AS1	0.0495247623811906
LOC101928105	0
SIAH2	0
MINDY4B	0
CLRN1	0
CLRN1-AS1	0
MED12L	0
IGSF10	0
AADACL2	0
AADACL2-AS1	0
LOC101928166	0
MBNL1	0
P2RY1	0
RAP2B	0
LINC02006	0
ARHGEF26-AS1	0.00775387693846923
ARHGEF26	0
DHX36	0
GPR149	0.0315157578789395
MME	0
STRIT1	0.00175087543771886
PLCH1	0
C3orf33	0.0285142571285643
SLC33A1	0
GMPS	0.0267633816908454
KCNAB1	0
KCNAB1-AS2	0
KCNAB1-AS1	0
SSR3	0.0267633816908454
TIPARP-AS1	0
TIPARP	0.00350175087543772
LINC00886	0
PA2G4P4	0
LEKR1	0
LINC00880	0.0830415207603802
CCNL1	0.159329664832416
VEPH1	0.0360180090045022
SLC66A1L	0
SHOX2	0
RSRC1	0.0582791395697849
UC.134	0.248624312156078
LOC100996447	0
MLF1	0
GFM1	0
RARRES1	0
MFSD1	0
IQCJ-SCHIP1	0
IQCJ-SCHIP1-AS1	0
IL12A-AS1	0
TRIM59-IFT80	0
KPNA4	0
PPM1L	0
B3GALNT1	0
NMD3	0
SPTSSB	0
LINC02067	0
OTOL1	0
LINC01192	0
LINC01324	0
SI	0
SLITRK3	0.0882941470735368
LINC01322	0
BCHE	0
LOC105374194	0
ZBBX	0.0157578789394697
LINC01327	0
SERPINI2	0
WDR49	0
PDCD10	0
SERPINI1	0
LRRC77P	0.00900450225112556
GOLIM4	0
EGFEM1P	0
LINC02082	0
MECOM	0
MECOM-AS1	0.0257628814407204
ACTRT3	0
MYNN	0
LRRC34	0
LRRIQ4	0
LRRC31	0
SAMD7	0
LOC100128164	0.105302651325663
SEC62	0.0805402701350675
GPR160	0
PHC3	0
PRKCI	0
SKIL	0
CLDN11	0.0415207603801901
SLC7A14	0.0230115057528764
SLC7A14-AS1	0
EIF5A2	0.0290145072536268
SLC2A2	0
TNIK	0
PLD1	0.036768384192096
TMEM212	0.381190595297649
TMEM212-AS1	0
FNDC3B	0
GHSR	0
TNFSF10	0
LINC02068	0
NCEH1	0
ECT2	0
SPATA16	0
NLGN1	0
NLGN1-AS1	0
NAALADL2	0
NAALADL2-AS3	0
NAALADL2-AS2	0
NAALADL2-AS1	0
LINC01208	0
LINC01209	0
TBL1XR1	0
LINC00501	0
LINC00578	0
LINC02015	0
LINC01014	0
KCNMB2-AS1	0
ZMAT3	0.0162581290645323
LOC101928739	0.11455727863932
PIK3CA	0
KCNMB3	0
ZNF639	0
MFN1	0
GNB4	0.0115057528764382
ACTL6A	0
MRPL47	0.00100050025012506
NDUFB5	0
USP13	0
PEX5L	0
PEX5L-AS2	0
LINC02053	0.0287643821910955
CCDC39	0
LOC101928882	0
FXR1	0
DNAJC19	0
SOX2-OT	0.0880440220110055
LINC01206	0
LINC01994	0
LINC01995	0
ATP11B	0
DCUN1D1	0
MCCC1	0.00700350175087544
LAMP3	0
MCF2L2	0
B3GNT5	0
LINC00888	0
KLHL6	0
KLHL6-AS1	0
KLHL24	0
YEATS2	0
MAP6D1	0
PARL	0
ABCC5	0
HTR3D	0
HTR3C	0
HTR3E-AS1	0
HTR3E	0
EIF2B5	0.0377688844422211
DVL3	0
AP2M1	0
ABCF3	0.0317658829414707
VWA5B2	0
EEF1AKMT4-ECE2	0
PSMD2	0
EIF4G1	0.0472736368184092
FAM131A	0
CLCN2	0
POLR2H	0
THPO	0
CHRD	0
LINC02054	0
LINC01840	0
EPHB3	0
LOC107986163	0
LINC02069	0
VPS8	0
C3orf70	0
EHHADH-AS1	0.0337668834417209
EHHADH	0
MAP3K13	0.0427713856928464
TMEM41A	0.00175087543771886
LIPH	0
SENP2	0
IGF2BP2	0
IGF2BP2-AS1	0
TRA2B	0
NMRAL2P	0.0627813906953477
ETV5	0
DGKG	0
LINC02020	0.0647823911955978
LINC02052	0
CRYGS	0.119559779889945
TBCCD1	0
DNAJB11	0.0222611305652826
AHSG	0
FETUB	0.060280140070035
HRG	0.0125062531265633
KNG1	0
EIF4A2	0
SNORA63B	0
RFC4	0.0727863931965983
LINC02043	0
ADIPOQ	0
ADIPOQ-AS1	0.271635817908954
ST6GAL1	0
RPL39L	0
LOC101929106	0
MASP1	0.144072036018009
LOC101929130	0.0365182591295648
RTP4	0
LINC02041	0
SST	0
LOC100131635	0
BCL6	0
LINC01991	0
LPP	0
LPP-AS1	0
TPRG1	0
TP63	0
P3H2	0
P3H2-AS1	0
CLDN16	0
CLDN1	0.0372686343171586
TMEM207	0
IL1RAP	0
GMNC	0
OSTN	0
OSTN-AS1	0
UTS2B	0
CCDC50	0
LINCR-0002	0
FGF12	0
FGF12-AS1	0.0100050025012506
FGF12-AS2	0
MB21D2	0
MGC2889	0
PLAAT1	0
ATP13A5	0
ATP13A5-AS1	0
ATP13A4	0
ATP13A4-AS1	0
OPA1	0
OPA1-AS1	0
LINC02038	0
LINC02026	0
LINC02028	0
HES1	0
LINC02036	0
LINC02037	0.0490245122561281
LINC00887	0
CPN2	0
LRRC15	0.0985492746373187
GP5	0
ATP13A3	0
TMEM44-AS1	0
TMEM44	0
LSG1	0
LINC01968	0
XXYLT1	0
XXYLT1-AS1	0
XXYLT1-AS2	0
ACAP2	0
PPP1R2	0
APOD	0.0170085042521261
MUC20	0
MUC4	0
LINC01983	0
TNK2	0
TNK2-AS1	0.0365182591295648
SDHAP1	0
TFRC	0
LINC00885	0
ZDHHC19	0.0312656328164082
SLC51A	0
PCYT1A	0
TCTEX1D2	0
TM4SF19-TCTEX1D2	0.051775887943972
UBXN7	0.0370185092546273
RNF168	0
SMCO1	0
WDR53	0
FBXO45	0
LINC01063	0
NRROS	0
CEP19	0
PIGX	0.118059029514757
PAK2	0
SENP5	0.0675337668834417
NCBP2	0
PIGZ	0
MELTF	0
MELTF-AS1	0
DLG1	0
DLG1-AS1	0
LINC02012	0
BDH1	0
LOC220729	0.0587793896948474
RUBCN	0.0202601300650325
FYTTD1	0
LRCH3	0.0672836418209105
IQCG	0
LMLN	0
ANKRD18DP	0.315907953976989
FAM157A	0.0140070035017509
