genes	pip
LINC02271	0
ADGRL3	0
ADGRL3-AS1	0
TECRL	0
LINC02232	0.0425212606303152
EPHA5	0.0632816408204102
EPHA5-AS1	0
MIR1269A	0
LOC101927237	0
CENPC	0
STAP1	0.0325162581290645
UBA6	0.00775387693846923
UBA6-AS1	0
GNRHR	0
TMPRSS11D	0
TMPRSS11A	0
TMPRSS11GP	0
LOC550113	0
TMPRSS11F	0
TMPRSS11BNL	0
TMPRSS11B	0
YTHDC1	0
TMPRSS11E	0
UGT2B15	0
UGT2B10	0
UGT2A3	0.03951975987994
UGT2B7	0.198099049524762
LOC105377267	0
UGT2B4	0
UGT2A1	0
SULT1B1	0
SULT1E1	0.0475237618809405
CSN1S1	0
CSN2	0
STATH	0
HTN3	0
HTN1	0
CSN1S2AP	0
CSN1S2BP	0.00775387693846923
PRR27	0
ODAM	0
FDCSP	0
CSN3	0
SMR3A	0
SMR3B	0
OPRPN	0
MUC7	0
AMTN	0
AMBN	0
ENAM	0.051775887943972
JCHAIN	0
UTP3	0
RUFY3	0
GRSF1	0
MOB1B	0.0932966483241621
DCK	0
SLC4A4	0
GC	0.00925462731365683
NPFFR2	0
ADAMTS3	0
COX18	0
ANKRD17	0
ALB	0
AFP	0
AFM	0.056528264132066
LINC02499	0
RASSF6	0
CXCL8	0
CXCL1	0
CXCL5	0
MTHFD2L	0.794147073536768
EPGN	0.0222611305652826
EREG	0
AREG	0
BTC	0
PARM1	0.0255127563781891
PARM1-AS1	0
LINC02483	0.00625312656328164
RCHY1	0
THAP6	0
ODAPH	0.0277638819409705
CDKL2	0
G3BP2	0.00375187593796898
USO1	0.0545272636318159
PPEF2	0.00600300150075038
NAAA	0.0262631315657829
SDAD1	0
SDAD1-AS1	0
ART3	0.0980490245122561
NUP54	0.0250125062531266
SCARB2	0
FAM47E	0
FAM47E-STBD1	0
CCDC158	0
SHROOM3	0
SOWAHB	0
SEPTIN11	0
CCNI	0.0355177588794397
CCNG2	0
CXCL13	0
CNOT6L	0
MRPL1	0.00350175087543772
FRAS1	0
ANXA3	0.149324662331166
LINC01094	0.0832916458229115
BMP2K	0.0622811405702851
PAQR3	0
LINC01088	0
NAA11	0.192596298149075
LINC00989	0.0192596298149075
PCAT4	0.0100050025012506
ANTXR2	0
PRDM8	0
FGF5	0
CFAP299	0.0545272636318159
BMP3	0
PRKG2	0
PRKG2-AS1	0.0615307653826913
RASGEF1B	0
HNRNPD	0
ENOPH1	0.00400200100050025
TMEM150C	0
LINC00575	0
SCD5	0.0445222611305653
SEC31A	0.00400200100050025
THAP9-AS1	0
THAP9	0
LIN54	0
COPS4	0
PLAC8	0.195847923961981
COQ2	0.0260130065032516
HPSE	0.0390195097548774
HELQ	0
ABRAXAS1	0
GPAT3	0
LOC101928978	0.0430215107553777
NKX6-1	0.0262631315657829
CDS1	0.0130065032516258
WDFY3	0
WDFY3-AS2	0
ARHGAP24	0.0900450225112556
MAPK10	0
MAPK10-AS1	0
PTPN13	0
SLC10A6	0
C4orf36	0
AFF1-AS1	0
AFF1	0
KLHL8	0
MIR5705	0
HSD17B13	0
HSD17B11	0.157078539269635
NUDT9	0
SPARCL1	0
DSPP	0
DMP1	0
IBSP	0
MEPE	0
SPP1	0.016008004002001
PKD2	0.00225112556278139
ABCG2	0
PPM1K	0
PPM1K-DT	0
HERC6	0
HERC5	0
PIGY-DT	0
HERC3	0
NAP1L5	0.0210105052526263
FAM13A-AS1	0
FAM13A	0
TIGD2	0
GPRIN3	0.0667833916958479
SNCA	0
SNCA-AS1	0
MMRN1	0
CCSER1	0
LNCPRESS2	0.0117558779389695
GRID2	0
ATOH1	0
LOC101929210	0.0765382691345673
SMARCAD1	0
HPGDS	0
PDLIM5	0
BMPR1B-DT	0
BMPR1B	0
UNC5C	0.163081540770385
PDHA2	0
LINC02267	0
STPG2-AS1	0
STPG2	0
RAP1GDS1	0
TSPAN5	0
LOC105377342	0
EIF4E	0.0072536268134067
METAP1	0
ADH5	0
LOC100507053	0
ADH1B	0
ADH1C	0
ADH7	0.0100050025012506
C4orf17	0.028264132066033
TRMT10A	0
MTTP	0
C4orf54	0.0210105052526263
DAPP1	0
LAMTOR3	0
DNAJB14	0.0402701350675338
H2AZ1	0
H2AZ1-DT	0
DDIT4L	0.0447723861930965
LOC101929353	0
EMCN	0
LINC01216	0
PPP3CA	0
FLJ20021	0.0270135067533767
BANK1	0
SLC39A8	0
LOC105377621	0
NFKB1	0.0165082541270635
MANBA	0
LOC102723704	0
UBE2D3	0
UBE2D3-AS1	0
CISD2	0.00200100050025012
SLC9B1	0.0450225112556278
SLC9B2	0
BDH2	0
CENPE	0.00450225112556278
LINC02428	0
TACR3	0
CXXC4	0
CXXC4-AS1	0
TET2	0
TET2-AS1	0
PPA2	0.00175087543771886
ARHGEF38	0
ARHGEF38-IT1	0
INTS12	0.117808904452226
GSTCD	0
GSTCD-AS1	0
NPNT	0
LOC101929577	0
TBCK	0
AIMP1	0
GIMD1	0
LINC02173	0
DKK2	0
PAPSS1	0.144072036018009
SGMS2	0
CYP2U1-AS1	0
CYP2U1	0
HADH	0
LEF1	0
LEF1-AS1	0
RPL34-DT	0
RPL34	0
OSTC	0
ETNPPL	0
COL25A1	0
COL25A1-DT	0
SEC24B-AS1	0.0712856428214107
SEC24B	0.118809404702351
MCUB	0.0307653826913457
CASP6	0
PLA2G12A	0
CFI	0
GAR1	0
RRH	0
LRIT3	0.00975487743871936
EGF	0
ELOVL6	0
ENPEP	0.174337168584292
PANCR	0.0162581290645323
PITX2	0
FAM241A	0.0477738869434717
AP1AR	0
TIFA	0
ALPK1	0
NEUROG2	0
NEUROG2-AS1	0
ZGRF1	0
LARP7	0
ANK2	0
CAMK2D	0.0187593796898449
ARSJ	0.00225112556278139
UGT8	0
NDST4	0.122311155577789
LINC02262	0.035767883941971
LINC02263	0
LINC01378	0.0365182591295648
LINC02264	0
NDST3	0
PRSS12	0
CEP170P1	0
LOC729218	0.0135067533766883
METTL14-DT	0
METTL14	0
SEC24D	0
SYNPO2	0
MYOZ2	0
LOC101929762	0
USP53	0
C4orf3	0
FABP2	0
LINC01061	0
GTF2IP12	0
SEPTIN7P14	0
PDE5A	0
LOC107986192	0.00325162581290645
LINC01365	0.0105052526263132
LINC02502	0
MAD2L1	0.0072536268134067
PRDM5	0
NDNF	0
TNIP3	0.00825412706353177
QRFPR	0
ANXA5	0
SMIM43	0
PP12613	0
EXOSC9	0.0185092546273137
CCNA2	0
BBS7	0
TRPC3	0
KIAA1109	0.226863431715858
ADAD1	0
IL21	0.0547773886943472
IL21-AS1	0
BBS12	0
FGF2	0
NUDT6	0.0360180090045022
SPATA5	0.0292646323161581
LINC01091	0.043271635817909
LINC02516	0.0497748874437219
ANKRD50	0.0295147573786893
FAT4	0
MIR2054	0.0475237618809405
INTU	0
SLC25A31	0.131815907953977
HSPA4L	0.0125062531265633
PLK4	0.0142571285642821
MFSD8	0
ABHD18	0
LARP1B	0.0865432716358179
PGRMC2	0
LINC02615	0
JADE1	0
SCLT1	0.650325162581291
C4orf33	0.0505252626313157
LINC02466	0
LINC02465	0
LINC02479	0.0152576288144072
SNHG27	0
LINC01256	0
LOC101927359	0.0505252626313157
PCDH10	0
PABPC4L	0
LINC02462	0
LINC02485	0
LINC00613	0.00500250125062531
LINC02511	0
PCDH18	0
LINC02172	0
LINC00616	0.0107553776888444
SLC7A11-AS1	0
SLC7A11	0
LINC00499	0
LOC105377448	0
NOCT	0.0707853926963482
ELF2	0
MGARP	0.0507753876938469
NDUFC1	0.0900450225112556
NAA15	0.00300150075037519
RAB33B-AS1	0
RAB33B	0.000750375187593797
SETD7	0
MGST2	0
MAML3	0.0645322661330665
LOC101927516	0
SCOC	0.00825412706353177
SCOC-AS1	0.0420210105052526
CLGN	0
MGAT4D	0
ELMOD2	0
UCP1	0.234617308654327
TBC1D9	0.099799899949975
TNRC18P1	0.12456228114057
RNF150	0.00125062531265633
ZNF330	0
LINC02432	0
IL15	0.0667833916958479
INPP4B	0
LOC105377623	0
USP38	0
GAB1	0
SMARCA5	0
GUSBP5	0.0817908954477239
FREM3	0
LOC105377458	0.0230115057528764
GYPE	0
LOC101927636	0
GYPB	0
GYPA	0
HHIP-AS1	0.0265132566283142
HHIP	0
ANAPC10	0
ABCE1	0
OTUD4	0
LINC02266	0
SMAD1	0
MMAA	0
C4orf51	0.0665332666333167
ZNF827	0
LINC01095	0
LSM6	0.00275137568784392
REELD1	0
SLC10A7	0
POU4F2	0.0147573786893447
TTC29	0
EDNRA	0
TMEM184C	0
PRMT9	0
ARHGAP10	0.0657828914457229
NR3C2	0.0730365182591296
LINC02355	0
IQCM	0
DCLK2	0
LRBA	0
LOC729558	0.0267633816908454
RPS3A	0
SH3D19	0
FAM160A1	0
GATB	0
LINC02273	0.178839419709855
FBXW7	0.0600300150075038
TMEM154	0.0217608804402201
TIGD4	0
ARFIP1	0
LOC729870	0.0447723861930965
FHDC1	0
TRIM2	0.00525262631315658
MND1	0
TMEM131L	0.0187593796898449
LOC100419170	0
TLR2	0.0690345172586293
RNF175	0
SFRP2	0
DCHS2	0
PLRG1	0.0425212606303152
FGB	0
FGA	0.0582791395697849
FGG	0.296648324162081
LRAT	0.0635317658829415
RBM46	0
NPY2R	0
MAP9	0
GUCY1A1	0
GUCY1B1	0
ASIC5	0.00750375187593797
TDO2	0
CTSO	0
PDGFC	0
GLRB	0.111305652826413
GRIA2	0
GASK1B	0.105052526263132
FAM198B-AS1	0
TMEM144	0.0615307653826913
RXFP1	0
ETFDH	0
PPID	0.00600300150075038
FNIP2	0
C4orf45	0
RAPGEF2	0
LINC02233	0.0375187593796898
FSTL5	0
LOC101928052	0.0300150075037519
NAF1	0.00350175087543772
NPY1R	0
NPY5R	0
TMA16	0
MARCHF1	0
SMIM31	0
APELA	0
TRIM61	0.0495247623811906
TRIM60	0
TMEM192	0.0270135067533767
KLHL2	0
MSMO1	0.00600300150075038
CPE	0
LINC01179	0
TLL1	0
SPOCK3	0
ANXA10	0
DDX60	0
DDX60L	0
PALLD	0.0297648824412206
CBR4	0
SH3RF1	0
NEK1	0
CLCN3	0
HPF1	0
LINC02275	0.267383691845923
MFAP3L	0.0212606303151576
AADAT	0
LINC01612	0.0115057528764382
LINC02431	0
LINC02174	0
LOC441052	0.0880440220110055
GALNTL6	0.0630315157578789
GALNTL6-AS1	0
LOC101930370	0
GALNT7	0
HMGB2	0.138069034517259
SAP30	0.0127563781890945
SCRG1	0.115807903951976
HAND2	0.0295147573786893
HAND2-AS1	0
LINC02269	0.0177588794397199
LINC02268	0.00625312656328164
FBXO8	0
CEP44	0.18784392196098
HPGD	0
GLRA3	0
LOC101928551	0.0362681340670335
ADAM29	0
GPM6A	0
LOC101928590	0
WDR17	0
SPATA4	0
ASB5	0
SPCS3	0
VEGFC	0
LINC02509	0
NEIL3	0
AGA	0
LINC01098	0
LINC01099	0
LINC00290	0
LINC02500	0
TEMN3-AS1	0
TENM3-AS1	0.0287643821910955
TENM3	0
DCTD	0
CIBAR1P2	0.150575287643822
WWC2	0
WWC2-AS1	0.00125062531265633
CDKN2AIP	0.139569784892446
LOC389247	0
ING2	0
RWDD4	0.0705352676338169
TRAPPC11	0.0500250125062531
STOX2	0
ENPP6	0
LINC02363	0
LINC02362	0
IRF2	0.0080040020010005
LINC02427	0
LINC02365	0
CASP3	0
PRIMPOL	0
CENPU	0.0135067533766883
ACSL1	0
MIR3945HG	0
LINC01093	0
HELT	0.0515257628814407
LINC02436	0
SLC25A4	0
CFAP97	0
SNX25	0
LRP2BP	0
UFSP2	0
C4orf47	0
CCDC110	0.028264132066033
LOC105377590	0.011255627813907
PDLIM3	0.0577788894447224
SORBS2	0.178839419709855
TLR3	0
FAM149A	0
FLJ38576	0
CYP4V2	0
KLKB1	0
F11	0.0472736368184092
F11-AS1	0
MTNR1A	0
FAT1	0
LINC02374	0
LOC339975	0
LINC02492	0.0237618809404702
ZFP42	0.0560280140070035
TRIML2	0
TRIML1	0
LINC01060	0.0100050025012506
LINC02508	0.0535267633816908
LOC105379514	0
FRG1-DT	0.257878939469735
FRG1	0
