genes	pip
LINCR-0003	0
LOC101928505	0.0805402701350675
LINC02225	0
LINC02101	0
PLK2	0.0180090045022511
LINC02108	0
RAB3C	0.0295147573786893
PDE4D	0
PART1	0
DEPDC1B	0
ELOVL7	0.122061030515258
ERCC8	0
NDUFAF2	0
SMIM15	0
SMIM15-AS1	0.0227613806903452
LINC02057	0
ZSWIM6	0
C5orf64	0
C5orf64-AS1	0
KIF2A	0.0125062531265633
DIMT1	0
IPO11	0
IPO11-LRRC70	0
HTR1A	0.000500250125062531
RNF180	0.207103551775888
RGS7BP	0
SHISAL2B	0
SREK1IP1	0
CWC27	0.113556778389195
ADAMTS6	0
CENPK	0
PPWD1	0
TRIM23	0
TRAPPC13	0
SGTB	0
NLN	0
ERBIN	0
SREK1	0
LINC02229	0
MAST4	0
CD180	0
LINC02242	0.00925462731365683
LOC101928858	0.00225112556278139
LINC02219	0
PIK3R1	0
LINC02198	0
SLC30A5	0.023511755877939
CCNB1	0.0140070035017509
CENPH	0
MRPS36	0.0435217608804402
CDK7	0
CCDC125	0
AK6	0
RAD17	0
MARVELD2	0
OCLN	0.0335167583791896
GTF2H2B	0.040520260130065
LINC02197	0
BDP1	0
MCCC2	0
CARTPT	0
MAP1B	0
MRPS27	0
PTCD2	0
ZNF366	0
LOC102503427	0.0525262631315658
LINC02056	0
TNPO1	0.0105052526263132
FCHO2	0
TMEM171	0
LOC105379030	0
TMEM174	0
LOC340090	0
LINC02230	0
LINC01386	0
BTF3	0
ANKRA2	0
UTP15	0
ARHGEF28	0
LINC01331	0.0717858929464732
ENC1	0
HEXB	0
GFM2	0
NSA2	0
FAM169A	0.0660330165082541
GCNT4	0
ANKRD31	0
HMGCR	0
CERT1	0
POLK	0
ANKDD1B	0
POC5	0
LOC441087	0
SV2C	0.0227613806903452
IQGAP2	0
F2RL2	0.027263631815908
F2R	0
F2RL1	0.00525262631315658
S100Z	0
CRHBP	0
AGGF1	0
ZBED3	0
ZBED3-AS1	0
PDE8B	0
WDR41	0
OTP	0
TBCA	0
LOC101929154	0
AP3B1	0
SCAMP1-AS1	0
SCAMP1	0
LHFPL2	0
ARSB	0
DMGDH	0
BHMT2	0
BHMT	0
JMY	0.123811905952976
HOMER1	0
TENT2	0
CMYA5	0
LINC01455	0.0507753876938469
MTX3	0
THBS4	0
THBS4-AS1	0
SERINC5	0
LOC644936	0
SPZ1	0.0492746373186593
CRSP8P	0.0165082541270635
ZFYVE16	0
FAM151B	0
ANKRD34B	0.0325162581290645
LINC01337	0
DHFR	0
MSH3	0
RASGRF2-AS1	0
RASGRF2	0
CKMT2	0.236368184092046
CKMT2-AS1	0
ZCCHC9	0
ACOT12	0
SSBP2	0
ATG10	0
RPS23	0
ATP6AP1L	0
MIR3977	0.00175087543771886
LINC01338	0
TMEM167A	0
XRCC4	0
VCAN	0.111305652826413
VCAN-AS1	0
HAPLN1	0
EDIL3	0
NBPF22P	0.0347673836918459
COX7C	0
LINC02059	0.0787893946973487
LOC101929380	0
LINC01949	0
RASA1	0
CCNH	0
LOC644285	0
LINC02488	0
TMEM161B	0
TMEM161B-AS1	0.0157578789394697
LINC00461	0
MEF2C-AS2	0
MEF2C	0
MEF2C-AS1	0.0420210105052526
LINC01339	0
CETN3	0
MBLAC2	0
POLR3G	0
LYSMD3	0
ADGRV1	0.0360180090045022
LUCAT1	0.0080040020010005
ARRDC3	0
ARRDC3-AS1	0
NR2F1-AS1	0
NR2F1	0.0222611305652826
FAM172A	0
POU5F2	0
KIAA0825	0
SLF1	0
MCTP1	0
FAM81B	0
TTC37	0
ARSK	0
GPR150	0
RFESD	0.0202601300650325
SPATA9	0
RHOBTB3	0
GLRX	0.0790395197598799
LOC102724720	0
LINC01554	0
ELL2	0
LOC101929710	0
PCSK1	0
CAST	0
ERAP1	0
ERAP2	0
LNPEP	0
LIX1	0
RIOK2	0
LINC01340	0
LINC02234	0
LINC01846	0
RGMB	0.0360180090045022
RGMB-AS1	0
CHD1	0
LINC02062	0
LINC02113	0.0250125062531266
LOC100133050	0
FAM174A	0
ST8SIA4	0
SLCO4C1	0
SLCO6A1	0
LINC00492	0
LINC00491	0
PAM	0
GIN1	0.222361180590295
PPIP5K2	0
MACIR	0.0362681340670335
LINC02115	0
NUDT12	0
RAB9BP1	0
LINC01950	0
EFNA5	0
FBXL17	0
LINC01023	0.0972986493246623
FER	0
LOC285638	0.0500250125062531
PJA2	0
MAN2A1	0
LINC01848	0
TMEM232	0.0620310155077539
SLC25A46	0
WDR36	0
CAMK4	0
STARD4	0
STARD4-AS1	0
NREP	0
NREP-AS1	0
EPB41L4A	0
EPB41L4A-AS1	0
LOC101927023	0
EPB41L4A-DT	0
LINC02200	0
LOC102467216	0
APC	0
SRP19	0
REEP5	0
DCP2	0
MCC	0
TSSK1B	0
YTHDC2	0
KCNN2	0
LOC101927078	0.0825412706353177
TRIM36	0
PGGT1B	0
CCDC112	0.0265132566283142
FEM1C	0
LOC101927100	0
LOC102467217	0
CDO1	0
ATG12	0
AP3S1	0
LINCADL	0.0200100050025013
LVRN	0
ARL14EPL	0
COMMD10	0
LOC101927190	0
SEMA6A	0
SEMA6A-AS1	0.0765382691345673
SEMA6A-AS2	0.0590295147573787
LINC02214	0
LINC00992	0
LINC02147	0
LINC02148	0.0697848924462231
LINC02208	0.0500250125062531
LINC02215	0
DTWD2	0
LOC105379143	0.0200100050025013
DMXL1	0
TNFAIP8	0
HSD17B4	0
FAM170A	0
PRR16	0
LOC102467226	0.0177588794397199
FTMT	0
SRFBP1	0
LOX	0
ZNF474	0
LOC100505841	0
SNCAIP	0
MGC32805	0
LINC02201	0
SNX2	0
SNX24	0
PPIC	0
LOC105379152	0
PRDM6	0
CEP120	0.0260130065032516
CSNK1G3	0
LINC01170	0.0890445222611306
ZNF608	0
LOC101927421	0
LINC02240	0
LINC02039	0
LOC101927488	0
GRAMD2B	0
ALDH7A1	0
PHAX	0
TEX43	0
LMNB1-DT	0.0380190095047524
LMNB1	0
MARCHF3	0.127813906953477
C5orf63	0
MEGF10	0
PRRC1	0
CTXN3	0
CCDC192	0
LINC01184	0
SLC12A2	0
FBN2	0.110805402701351
SLC27A6	0.0162581290645323
ISOC1	0
MIR4460	0
ADAMTS19	0
MINAR2	0.0130065032516258
CHSY3	0
HINT1	0
LYRM7	0
CDC42SE2	0
RAPGEF6	0
FNIP1	0
MEIKIN	0
ACSL6	0.0362681340670335
IL3	0
P4HA2-AS1	0
P4HA2	0
PDLIM4	0
SLC22A4	0
MIR3936HG	0
SLC22A5	0
IRF1-AS1	0
RAD50	0
TH2LCRR	0
IL13	0
IL4	0.232116058029014
KIF3A	0
CCNI2	0
SEPTIN8	0
SHROOM1	0
GDF9	0
UQCRQ	0
AFF4	0
ZCCHC10	0
HSPA4	0
FSTL4	0.0185092546273137
WSPAR	0
C5orf15	0
LOC105379183	0
VDAC1	0.0860430215107554
TCF7	0
SKP1	0
PPP2CA	0
CDKL3	0
UBE2B	0.100300150075038
CDKN2AIPNL	0
LOC102546229	0
LINC01843	0
JADE2	0
SAR1B	0.109554777388694
SEC24A	0.00275137568784392
CAMLG	0
DDX46	0.0425212606303152
C5orf24	0
TXNDC15	0
PCBD2	0.084792396198099
CATSPER3	0
PITX1	0
C5orf66	0
C5orf66-AS2	0
MACROH2A1	0
TIFAB	0.00375187593796898
NEUROG1	0
CXCL14	0
SLC25A48	0
IL9	0
FBXL21P	0
LECT2	0
TGFBI	0
SMAD5-AS1	0
SMAD5	0
SMIM32	0.0720360180090045
TRPC7	0
TRPC7-AS2	0
SPOCK1	0
LOC105379192	0
KLHL3	0.105552776388194
HNRNPA0	0
NPY6R	0
MYOT	0
PKD2L2	0
FAM13B	0
LOC100130172	0
WNT8A	0
NME5	0
BRD8	0
KIF20A	0
CDC23	0.174837418709355
GFRA3	0
CDC25C	0.00625312656328164
LOC100128966	0
FAM53C	0
KDM3B	0
REEP2	0.0325162581290645
EGR1	0
ETF1	0
HSPA9	0
LOC105379194	0
CTNNA1	0
SIL1	0
SNHG4	0
MATR3	0
PAIP2	0
SPATA24	0
ECSCR	0.0107553776888444
SMIM33	0
UBE2D2	0
CXXC5	0
PSD2-AS1	0
PSD2	0.0515257628814407
NRG2	0
LOC101929719	0
CYSTM1	0
PFDN1	0.0417708854427214
HBEGF	0
SLC4A9	0
ANKHD1-EIF4EBP3	0.0610305152576288
APBB3	0.020760380190095
SLC35A4	0
TMCO6	0.271635817908954
IK	0
WDR55	0
HARS1	0
HARS2	0.020760380190095
PCDHA1	0.0222611305652826
PCDHA2	0
PCDHA3	0
PCDHA4	0
PCDHA5	0.0662831415707854
PCDHA9	0
PCDHA10	0
LOC112267934	0
PCDHAC1	0.00775387693846923
LOC101926905	0
PCDHB1	0
PCDHB2	0
PCDHB3	0.0512756378189095
PCDHB4	0
PCDHB5	0
PCDHB6	0
PCDHB17P	0.00175087543771886
PCDHB7	0
PCDHB16	0
PCDHB9	0.105552776388194
PCDHB10	0.00475237618809405
PCDHB11	0
PCDHB13	0
PCDHB14	0
PCDHB18P	0
PCDHB19P	0
PCDHB15	0
SLC25A2	0
TAF7	0
PCDHGA1	0
PCDHGA2	0
PCDHGB2	0.0622811405702851
PCDHGB3	0
PCDHGA6	0
PCDHGB4	0
PCDHGA8	0
PCDHGB5	0
PCDHGA10	0
PCDHGA11	0
PCDHGB8P	0
PCDHGA12	0.637068534267134
DIAPH1	0
DIAPH1-AS1	0
HDAC3	0
RELL2	0
FCHSD1	0
ARAP3	0
PCDH1	0.0072536268134067
DELE1	0
PCDH12	0
RNF14	0
GNPDA1	0
NDFIP1	0
SPRY4	0
SPRY4-AS1	0
FGF1	0
LINC01844	0
ARHGAP26	0.0100050025012506
ARHGAP26-AS1	0.0970485242621311
NR3C1	0.0377688844422211
HMHB1	0
YIPF5	0
KCTD16	0
PRELID2	0.0817908954477239
GRXCR2	0
SH3RF2	0.00350175087543772
PLAC8L1	0
LARS1	0
RBM27	0
TCERG1	0.0340170085042521
GPR151	0.0705352676338169
PPP2R2B	0.436968484242121
PPP2R2B-IT1	0
STK32A-AS1	0
STK32A	0
DPYSL3	0
JAKMIP2-AS1	0
JAKMIP2	0
SPINK1	0
SCGB3A2	0
C5orf46	0
SPINK5	0
SPINK14	0
SPINK6	0
MARCOL	0
LOC102546294	0
FBXO38	0
HTR4	0
ADRB2	0.0450225112556278
SH3TC2	0.0430215107553777
SH3TC2-DT	0
ABLIM3	0
AFAP1L1	0
GRPEL2-AS1	0
PCYOX1L	0
IL17B	0
CARMN	0
CSNK1A1	0
ARHGEF37	0
PPARGC1B	0
PDE6A	0.0475237618809405
SLC26A2	0
TIGD6	0
HMGXB3	0.00775387693846923
CSF1R	0.0080040020010005
PDGFRB	0
CDX1	0
SLC6A7	0
CAMK2A	0.345422711355678
ARSI	0
TCOF1	0
CD74	0
RPS14	0.0225112556278139
NDST1-AS1	0
NDST1	0
SYNPO	0.0145072536268134
MYOZ3	0.0275137568784392
RBM22	0
DCTN4	0.519009504752376
SMIM3	0
IRGM	0.164582291145573
ZNF300P1	0
GPX3	0
TNIP1	0
ANXA6	0
CCDC69	0
LOC105378230	0
GM2A	0.0205102551275638
SLC36A3	0
SLC36A2	0
SLC36A1	0.00550275137568784
FAT2	0
SPARC	0
CLMAT3	0
ATOX1	0
LOC100652758	0
G3BP1	0.0670335167583792
GLRA1	0
LINC01933	0
NMUR2	0
LINC01470	0.0535267633816908
GRIA1	0
LINC01861	0
FAM114A2	0
MFAP3	0.0162581290645323
GALNT10	0
SAP30L-AS1	0
SAP30L	0
HAND1	0.324412206103052
LARP1	0
FAXDC2	0
CNOT8	0.0220110055027514
GEMIN5	0.0327663831915958
MRPL22	0
SGCD	0
PPP1R2B	0
TIMD4	0
HAVCR1	0.0387693846923462
HAVCR2	0
MED7	0
FAM71B	0
ITK	0
CYFIP2	0
FNDC9	0
LOC102724404	0
NIPAL4	0
ADAM19	0
SOX30	0
C5orf52	0
THG1L	0.0755377688844422
LSM11	0
CLINT1	0
LINC02227	0
EBF1	0
LINC02202	0.0502751375687844
RNF145	0.0110055027513757
LINC01932	0
UBLCP1	0
IL12B	0
LOC285626	0
LINC01845	0
LINC01847	0
ADRA1B	0.00500250125062531
TTC1	0
PWWP2A	0
FABP6	0
CCNJL	0
C1QTNF2	0
SLU7	0
PTTG1	0
MIR3142HG	0
ATP10B	0.00650325162581291
LINC02159	0
GABRB2	0
GABRA6	0
GABRA1	0
LINC01202	0
GABRG2	0
NUDCD2	0
HMMR	0
HMMR-AS1	0
MAT2B	0
LINC02143	0
LOC102546299	0
LINC01947	0
TENM2	0
LOC101927908	0
WWC1	0
RARS1	0
PANK3	0.0500250125062531
SLIT3	0
SLIT3-AS2	0
SLIT3-AS1	0
SPDL1	0
DOCK2	0
INSYN2B	0
FOXI1	0
LINC01187	0.0257628814407204
C5orf58	0
LCP2	0
LOC100128059	0.0227613806903452
LINC01366	0
KCNIP1	0
KCNMB1	0
KCNIP1-OT1	0
KCNIP1-AS1	0
GABRP	0.03951975987994
RANBP17	0
SNORA70J	0
NPM1	0
FGF18	0
SMIM23	0
FBXW11	0
STK10	0.0495247623811906
EFCAB9	0
UBTD2	0.0170085042521261
LOC100288254	0
SH3PXD2B	0
LINC01944	0.0317658829414707
NEURL1B	0.071535767883942
LOC101928093	0
DUSP1	0
ERGIC1	0
LOC100268168	0
RPL26L1	0.0492746373186593
ATP6V0E1	0
CREBRF	0.0452726363181591
BNIP1	0
NKX2-5	0
MIR12118	0
STC2	0
LOC285593	0
BOD1	0.0570285142571286
LINC01942	0
LINC01484	0
LINC01485	0.0795397698849425
CPEB4	0
C5orf47	0
NSG2	0
LINC01411	0
MSX2	0
MIR4634	0
LINC01951	0.00750375187593797
SFXN1	0.0605302651325663
HRH2	0.156828414207104
CPLX2	0
LOC100996385	0
FAM153B	0
LOC100507387	0
LOC643201	0
SIMC1	0.180090045022511
KIAA1191	0
ARL10	0
CLTB	0
FAF2	0
RNF44	0.329914957478739
CDHR2	0
GPRIN1	0
SNCB	0
EIF4E1B	0.00475237618809405
TSPAN17	0.00525262631315658
UNC5A	0.0932966483241621
HK3	0
UIMC1	0
ZNF346	0
NSD1	0
PRELID1	0.178839419709855
LMAN2	0
RGS14	0
SLC34A1	0
F12	0
GRK6	0.0850425212606303
PRR7-AS1	0.139819909954977
PRR7	0
DBN1	0
PDLIM7	0.0102551275637819
DOK3	0
DDX41	0
FAM193B	0
TMED9	0
B4GALT7	0
LOC202181	0
FAM153A	0
LOC728554	0
LOC100128340	0
PROP1	0
FAM153CP	0
N4BP3	0
RMND5B	0
GMCL2	0
HNRNPAB	0
PHYKPL	0
COL23A1	0
CLK4	0
ZNF354A	0
AACSP1	0
ZNF354B	0
ZFP2	0.253876938469235
ZNF454	0
GRM6	0
ZNF879	0
ZNF354C	0
ADAMTS2	0
RUFY1	0
RUFY1-AS1	0
HNRNPH1	0.163331665832916
C5orf60	0
LOC105377763	0
CBY3	0
CANX	0
MAML1	0
LTC4S	0.0125062531265633
MGAT4B	0
SQSTM1	0.256628314157079
MRNIP	0
TBC1D9B	0.0465232616308154
RNF130	0
RASGEF1C	0
MAPK9	0.0550275137568784
GFPT2	0
CNOT6	0
FLT4	0
LINC02222	0
MGAT1	0
LINC00847	0
ZFP62	0
BTNL8	0
BTNL3	0
BTNL9	0
OR2V2	0
TRIM7	0
MIR4638	0.00850425212606303
TRIM41	0
RACK1	0.0222611305652826
CTC-338M12.4	0.03951975987994
TRIM52	0
TRIM52-AS1	0.0250125062531266
