genes	pip
LINC00374	0.0635317658829415
DIAPH3	0.00150075037518759
DIAPH3-AS1	0.0697848924462231
DIAPH3-AS2	0
LINC00434	0
TDRD3	0.00600300150075038
LINC00378	0.0172586293146573
PCDH20	0.00675337668834417
LINC00358	0.0225112556278139
LINC01075	0.0165082541270635
LINC00459	0.00675337668834417
LINC00448	0
LINC00376	0.0342671335667834
LINC00395	0
OR7E156P	0.0482741370685343
LOC102723968	0.0482741370685343
LINC00355	0
LINC01052	0.00225112556278139
PCDH9	0
PCDH9-AS2	0.0332666333166583
PCDH9-AS3	0
PCDH9-AS4	0.0252626313156578
LINC00364	0.0825412706353177
LINC00550	0.0325162581290645
LINC00383	0.242371185592796
KLHL1	0.0162581290645323
ATXN8OS	0.0722861430715358
LINC00348	0.111055527763882
DACH1	0
MZT1	0.00175087543771886
BORA	0
DIS3	0.0225112556278139
PIBF1	0.00275137568784392
KLF5	0
LINC00392	0.0500250125062531
KLF12	0.083791895947974
LINC00402	0.00325162581290645
LOC100288208	0.00225112556278139
LINC00381	0.0192596298149075
LINC00347	0.0450225112556278
CTAGE11P	0.0107553776888444
LINC01078	0.0150075037518759
TBC1D4	0.00375187593796898
COMMD6	0.0625312656328164
UCHL3	0
LMO7-AS1	0.150575287643822
LMO7	0.0172586293146573
LMO7DN	0.00425212606303152
LINC00561	0.537018509254627
KCTD12	0.0222611305652826
BTF3P11	0
ACOD1	0.00700350175087544
CLN5	0
FBXL3	0
MYCBP2	0
MYCBP2-AS1	0
SCEL	0
SCEL-AS1	0.0255127563781891
LOC100129307	0.226363181590795
SLAIN1	0.00100050025012506
EDNRB-AS1	0.0697848924462231
EDNRB	0
LINC01069	0.00750375187593797
LINC00446	0
OBI1-AS1	0.00300150075037519
LOC780529	0
OBI1	0
LINC00331	0.0182591295647824
RBM26	0
RBM26-AS1	0
NDFIP2-AS1	0
NDFIP2	0.011255627813907
LINC01068	0.0292646323161581
LINC00382	0.00850425212606303
LINC01080	0
SPRY2	0
LINC00377	0.00575287643821911
LINC00564	0.236868434217109
SLITRK1	0
LINC00333	0
SNORA107	0.00600300150075038
LINC00375	0.00250125062531266
LINC00351	0
SLITRK6	0.0190095047523762
LINC00430	0.0455227613806903
MIR4500HG	0.00850425212606303
SLITRK5	0
LINC00397	0
LINC00373	0
LINC00433	0
LINC00560	0.0212606303151576
LINC01047	0.0435217608804402
LINC00440	0.0125062531265633
LINC01040	0
LINC00353	0.00775387693846923
LINC00559	0
MIR622	0
LINC01049	0.0447723861930965
LINC00410	0.0307653826913457
LINC00380	0
LINC00379	0.0275137568784392
MIR17HG	0.0807903951975988
GPC5	0.0687843921960981
GPC5-AS2	0.000250125062531266
GPC5-AS1	0.00300150075037519
LINC00363	0.147823911955978
GPC6	0.00325162581290645
GPC6-AS2	0
GPC6-AS1	0.0470235117558779
DCT	0
TGDS	0.00225112556278139
GPR180	0.0167583791895948
SOX21	0
SOX21-AS1	0.0525262631315658
LOC101927284	0.000250125062531266
LINC00557	0
ABCC4	0
CLDN10	0
CLDN10-AS1	0.091295647823912
DZIP1	0.0887943971985993
DNAJC3	0.121310655327664
UGGT2	0.0305152576288144
HS6ST3	0.00450225112556278
LINC00359	0.0695347673836918
OXGR1	0
MBNL2	0.0227613806903452
RAP2A	0.043271635817909
IPO5	0.0787893946973487
FARP1	0.0407703851925963
STK24	0.15407703851926
SLC15A1	0
DOCK9	0.0465232616308154
UBAC2-AS1	0.00575287643821911
UBAC2	0
LINC01232	0
TM9SF2	0.167583791895948
LINC01039	0
CLYBL	0
CLYBL-AS1	0.401700850425213
LOC101927437	0.0225112556278139
ZIC5	0
PCCA-DT	0
PCCA	0.0152576288144072
PCCA-AS1	0
GGACT	0.0105052526263132
TMTC4	0.00950475237618809
NALCN-AS1	0.00975487743871936
NALCN	0.0302651325662831
ITGBL1	0
FGF14	0.0227613806903452
FGF14-IT1	0
TPP2	0.00675337668834417
METTL21C	0
CCDC168	0.0105052526263132
TEX30	0
POGLUT2	0
BIVM	0.100300150075038
METTL21EP	0.0137568784392196
SLC10A2	0.0942971485742871
DAOA-AS1	0
LINC00343	0
EFNB2	0
ARGLU1	0
LINC00551	0.0155077538769385
LINC00443	0.0210105052526263
FAM155A	0.0285142571285643
FAM155A-IT1	0.0242621310655328
LIG4	0.269884942471236
ABHD13	0.0375187593796898
TNFSF13B	0
MYO16	0.0340170085042521
MYO16-AS1	0
LINC00399	0.0495247623811906
LINC00676	0.00250125062531266
IRS2	0
LINC00396	0
LOC105370361	0.0152576288144072
COL4A1	0
COL4A2	0.0870435217608804
COL4A2-AS1	0
RAB20	0.0087543771885943
NAXD	0.0422711355677839
CARS2	0.0230115057528764
ING1	0
LOC105370362	0.0780390195097549
PRECSIT	0.0935467733866933
ANKRD10	0
LINC00431	0.051775887943972
LINC00368	0
ARHGEF7	0.0105052526263132
ARHGEF7-AS1	0
TEX29	0
LINC02337	0.0080040020010005
LINC00354	0.051775887943972
SOX1-OT	0.0905452726363182
LOC100506016	0
LINC01070	0.00475237618809405
LOC101928730	0.0722861430715358
LINC01043	0
LINC01044	0.0457728864432216
SPACA7	0
TUBGCP3	0.0857928964482241
ATP11AUN	0.0165082541270635
ATP11A	0.0267633816908454
ATP11A-AS1	0.024512256128064
MCF2L	0.0100050025012506
F7	0.0280140070035018
F10	0.084792396198099
PROZ	0
PCID2	0.0170085042521261
CUL4A	0.0407703851925963
LAMP1	0
GRTP1	0.0740370185092546
GRTP1-AS1	0.10680340170085
LOC101928841	0.177088544272136
ADPRHL1	0.0185092546273137
DCUN1D2	0
TMCO3	0
TFDP1	0
ATP4B	0.0852926463231616
GRK1	0.109804902451226
TMEM255B	0
GAS6-AS1	0
GAS6	0
GAS6-DT	0
LINC00454	0
LINC00452	0
RASA3	0.00950475237618809
CDC16	0.0457728864432216
UPF3A	0.00225112556278139
CHAMP1	0
LINC01054	0.0280140070035018
