genes	pip
DEPDC7	0
TCP11L1	0
LINC00294	0
CSTF3	0
CSTF3-DT	0.110055027513757
HIPK3	0
KIAA1549L	0
C11orf91	0
CD59	0
FBXO3	0
LMO2	0
CAPRIN1	0
NAT10	0
ABTB2	0
CAT	0
ELF5	0
EHF	0
APIP	0
PDHX	0
LOC100507144	0
CD44	0
SLC1A2	0
PAMR1	0.152326163081541
TRIM44	0.00700350175087544
LDLRAD3	0
LOC101928510	0
COMMD9	0
PRR5L	0
TRAF6	0
RAG1	0
IFTAP	0
LINC02760	0
LINC02759	0
LINC01493	0.00700350175087544
LRRC4C	0
LINC01499	0
LINC02745	0
LINC02740	0
HNRNPKP3	0
API5	0
TTC17	0.0710355177588794
MIR670HG	0
HSD17B12	0
ALKBH3	0.0192596298149075
ALKBH3-AS1	0
C11orf96	0
ACCSL	0
ACCS	0
EXT2	0
ALX4	0
CD82	0
TSPAN18	0.241620810405203
TP53I11	0.122811405702851
LINC02685	0
PRDM11	0
SYT13	0
LINC02687	0
CHST1	0.0205102551275638
LOC100507384	0
LINC02716	0
SLC35C1	0
CRY2	0
MAPK8IP1	0
PEX16	0
LARGE2	0
PHF21A	0
LOC101928894	0.0880440220110055
CREB3L1	0
DGKZ	0.0290145072536268
CHRM4	0
AMBRA1	0
HARBI1	0
ATG13	0
ARHGAP1	0
F2	0
CKAP5	0.00100050025012506
LRP4-AS1	0
LRP4	0
C11orf49	0.028264132066033
ARFGAP2	0
PACSIN3	0
DDB2	0
ACP2	0
NR1H3	0
MADD	0
MYBPC3	0
SPI1	0
MIR4487	0.0277638819409705
PSMC3	0
RAPSN	0
CELF1	0.0670335167583792
KBTBD4	0
NDUFS3	0
FAM180B	0
C1QTNF4	0
MTCH2	0
AGBL2	0
FNBP4	0
NUP160	0
PTPRJ	0
OR4X2	0
OR4X1	0
OR4C45	0
OR4C5	0
OR4A47	0
TRIM49B	0
FOLH1	0.0475237618809405
LOC440040	0.0445222611305653
OR4C13	0
SEPTIN7P11	0
LOC646813	0
OR4A5	0
OR4C46	0.177088544272136
TRIM48	0.0635317658829415
TRIM51HP	0
OR4A16	0
OR4A15	0
OR4C15	0
OR4C16	0
OR4C6	0
OR5D13	0
OR5L1	0
OR5D18	0
OR5D16	0
TRIM51	0
OR7E5P	0
OR5F1	0
OR8H2	0
OR8H3	0
OR8K5	0
OR5T2	0
OR5T3	0
OR8H1	0
OR8K3	0
OR8J1	0
OR5AL1	0
OR5M9	0.0915457728864432
OR5M11	0
OR5M10	0
OR5M1	0
OR9G4	0
LINC02735	0
LRRC55	0
APLNR	0
TNKS1BP1	0.011255627813907
SSRP1	0.131315657828914
P2RX3	0
PRG3	0
PRG2	0
SLC43A3	0
RTN4RL2	0
SLC43A1	0
SMTNL1	0
UBE2L6	0
SERPING1	0
YPEL4	0
CLP1	0
ZDHHC5	0
MED19	0
TMX2-CTNND1	0
OR9Q1	0
OR6Q1	0
OR1S2	0
OR1S1	0
OR10W1	0
OR5B3	0
OR5B12	0
LPXN	0
ZFP91-CNTF	0
GLYAT	0
GLYATL2	0.136068034017009
GLYATL1	0.360680340170085
LOC283194	0
GLYATL1B	0
FAM111B	0
FAM111A-DT	0.344672336168084
FAM111A	0
DTX4	0.0215107553776888
MPEG1	0.01975987993997
OR5AN1	0
OR5A2	0
OR5A1	0
OR4D6	0
OSBP	0.144572286143072
PATL1	0
OR10V1	0
STX3	0
MRPL16	0
CBLIF	0
TCN1	0
OOSP1	0
OOSP2	0
MS4A3	0
MS4A2	0
MS4A6A	0
MS4A4E	0
MS4A4A	0
MS4A6E	0
MS4A7	0
MS4A14	0
MS4A5	0
MS4A1	0
MS4A12	0
MS4A13	0
LINC00301	0
MS4A8	0
MS4A18	0
MS4A15	0
MS4A10	0
CCDC86	0
PTGDR2	0
ZP1	0
PRPF19	0
TMEM109	0.203851925962981
TMEM132A	0
SLC15A3	0
CD6	0.0202601300650325
CD5	0
VPS37C	0.0550275137568784
PGA3	0
PGA4	0
PGA5	0.0137568784392196
VWCE	0
DDB1	0.0157578789394697
TKFC	0
TMEM216	0
CPSF7	0
SDHAF2	0
PPP1R32	0
SYT7	0
LOC101927495	0
RPLP0P2	0
DAGLA	0
MYRF	0
TMEM258	0
FADS1	0
FADS2	0.000750375187593797
FADS3	0
RAB3IL1	0
BEST1	0
FTH1	0.230865432716358
INCENP	0
SCGB1D1	0
SCGB2A1	0.0352676338169085
SCGB1D2	0
SCGB1D4	0
ASRGL1	0
SCGB1A1	0
AHNAK	0
EEF1G	0
TUT1	0
MTA2	0
EML3	0
B3GAT3	0
GANAB	0
INTS5	0
LBHD1	0
UQCC3	0
LRRN4CL	0
HNRNPUL2-BSCL2	0
TTC9C	0
POLR2G	0
TAF6L	0
TMEM179B	0
STX5	0
WDR74	0
SLC3A2	0
CHRM1	0
SLC22A6	0
SLC22A8	0
SLC22A24	0
SLC22A25	0
SLC22A10	0
SLC22A9	0
PLAAT5	0
LGALS12	0
PLAAT4	0.222861430715358
PLAAT2	0.0270135067533767
PLAAT3	0
ATL3	0
RTN3	0
C11orf95	0
SPINDOC	0
MARK2	0.0225112556278139
RCOR2	0
NAA40	0
OTUB1	0
MACROD1	0.0740370185092546
FLRT1	0
STIP1	0
FERMT3	0
NUDT22	0
DNAJC4	0
PPP1R14B-AS1	0
PLCB3	0
GPR137	0
KCNK4-TEX40	0
CATSPERZ	0
ESRRA	0
PRDX5	0
CCDC88B	0
RPS6KA4	0
LINC02724	0
SLC22A11	0
SLC22A12	0
NRXN2	0
RASGRP2	0.0142571285642821
PYGM	0
SF1	0
MAP4K2	0
CDC42BPG	0
EHD1	0
MIR194-2HG	0
ATG2A	0
PPP2R5B	0
MAJIN	0
BATF2	0
ARL2-SNX15	0
NAALADL1	0
CDCA5	0
VPS51	0.0072536268134067
SPDYC	0
CAPN1	0.0450225112556278
SLC22A20P	0
POLA2	0
CDC42EP2	0.0782891445722861
DPF2	0
SLC25A45	0
FRMD8	0
NEAT1	0
LOC101927789	0
TALAM1	0.00450225112556278
SCYL1	0.0242621310655328
LTBP3	0.128314157078539
EHBP1L1	0.115807903951976
MAP3K11	0
PCNX3	0
SIPA1	0.0365182591295648
RELA	0
AP5B1	0
OVOL1	0
SNX32	0.0625312656328164
CFL1	0
MUS81	0.00450225112556278
EFEMP2	0
CTSW	0.103051525762881
FOSL1	0
DRAP1	0
TSGA10IP	0
SART1	0
EIF1AD	0
BANF1	0
CATSPER1	0
GAL3ST3	0
SF3B2	0
PACS1	0
KLC2	0
RAB1B	0
TMEM151A	0.205352676338169
RIN1	0
BRMS1	0
LOC102724064	0
SLC29A2	0
NPAS4	0.0942971485742871
PELI3	0
LOC101928069	0
DPP3	0
BBS1	0.18384192096048
ZDHHC24	0
ACTN3	0
CCDC87	0
CCS	0
RBM4	0
RBM4B	0
SPTBN2	0.0347673836918459
C11orf80	0
RCE1	0.0215107553776888
PC	0.0210105052526263
SYT12	0
RHOD	0
LOC107984341	0
KDM2A	0
GRK2	0.0612806403201601
ANKRD13D	0
SSH3	0.0637818909454727
LOC100130987	0
RAD9A	0
TBC1D10C	0.0142571285642821
CARNS1	0
RPS6KB2	0
CABP4	0
TMEM134	0
PITPNM1	0
CABP2	0
GSTP1	0
C11orf72	0
NUDT8	0
TBX10	0
ACY3	0
ALDH3B2	0
FAM86C2P	0
UNC93B1	0.0310155077538769
ALDH3B1	0
NDUFS8	0
TCIRG1	0
CHKA	0.00475237618809405
KMT5B	0
C11orf24	0
LRP5	0
PPP6R3	0.055527763881941
GAL	0.204102051025513
TESMIN	0
CPT1A	0
MRPL21	0
IGHMBP2	0
TPCN2	0
LOC338694	0
LOC102724265	0
LINC01488	0
CCND1	0
LTO1	0.0312656328164082
FGF19	0
FGF4	0
FGF3	0
ANO1	0
LINC02753	0.0890445222611306
LINC02584	0
FADD	0.26088044022011
PPFIA1	0
CTTN	0
SHANK2	0
SHANK2-AS1	0
ACTE1P	0
DHCR7	0
NADSYN1	0
KRTAP5-7	0
KRTAP5-9	0
KRTAP5-10	0
ALG1L9P	0
ZNF705E	0
DEFB108B	0
LOC100133315	0
RNF121	0
NUMA1	0
LOC100128494	0
LRTOMT	0
FOLR3	0
FOLR1	0
INPPL1	0
CLPB	0
LINC01537	0.40120060030015
PDE2A	0
ARAP1	0.161080540270135
ARAP1-AS2	0
STARD10	0
ATG16L2	0
FCHSD2	0
P2RY2	0
P2RY6	0
ARHGEF17	0
RELT	0
FAM168A	0
PLEKHB1	0
RAB6A	0
MRPL48	0
COA4	0.0187593796898449
PAAF1	0
DNAJB13	0
UCP2	0
UCP3	0
C2CD3	0
PPME1	0
P4HA3	0
P4HA3-AS1	0
PGM2L1	0
KCNE3	0.2016008004002
LIPT2	0
LOC100287896	0
POLD3	0.0370185092546273
CHRDL2	0
RNF169	0
XRRA1	0.164832416208104
SPCS2	0
NEU3	0
OR2AT4	0
SLCO2B1	0
ARRB1	0
RPS3	0
GDPD5	0
SERPINH1	0.00275137568784392
LOC105369391	0
MAP6	0
MOGAT2	0.00375187593796898
LOC283214	0
DGAT2	0
UVRAG	0
WNT11	0
THAP12	0
GVQW3	0
EMSY	0
LRRC32	0
GUCY2EP	0
TSKU	0
ACER3	0.0240120060030015
B3GNT6	0
CAPN5	0
MYO7A	0
GDPD4	0
PAK1	0
LOC646029	0.143321660830415
AQP11	0
CLNS1A	0
RSF1	0
AAMDC	0
INTS4	0
NDUFC2-KCTD14	0
ALG8	0
KCTD21-AS1	0
KCTD21	0.0345172586293147
USP35	0
GAB2	0
LINC02728	0
NARS2	0
LOC101928896	0.00975487743871936
TENM4	0
LINC02720	0
MIR4300HG	0
FAM181B	0
PRCP	0
DDIAS	0
RAB30	0
RAB30-DT	0.144572286143072
PCF11	0
PCF11-AS1	0
ANKRD42	0
CCDC90B	0
DLG2	0
TMEM126B	0
CREBZF	0.109554777388694
CCDC89	0.00525262631315658
SYTL2	0
CCDC83	0
PICALM	0
EED	0
HIKESHI	0
CCDC81	0
ME3	0
PRSS23	0
FZD4	0
FZD4-DT	0
TMEM135	0
LINC02711	0
RAB38	0
CTSC	0
GRM5-AS1	0
GRM5	0
TYR	0
NOX4	0
FOLH1B	0.0202601300650325
TRIM77	0
TRIM49	0
TRIM53AP	0
TRIM51EP	0
TRIM49D1	0.0295147573786893
TRIM64	0
NAALAD2	0
CHORDC1	0
DISC1FP1	0
FAT3	0
LINC02746	0
MTNR1B	0
SLC36A4	0
DEUP1	0
SMCO4	0
CEP295	0
TAF1D	0
C11orf54	0
MED17	0
VSTM5	0
HEPHL1	0
PANX1	0
IZUMO1R	0
GPR83	0
MRE11	0.00775387693846923
ANKRD49	0
C11orf97	0
LOC105369438	0
AMOTL1	0
CWC15	0.0595297648824412
KDM4D	0
KDM4E	0
SRSF8	0
ENDOD1	0
LOC101929295	0.203101550775388
SESN3	0.0180090045022511
FAM76B	0
CEP57	0.101050525262631
MTMR2	0
MAML2	0
CCDC82	0
JRKL	0
JRKL-AS1	0
LINC02737	0
CNTN5	0
ARHGAP42-AS1	0
ARHGAP42	0
PGR	0
PGR-AS1	0.109554777388694
TRPC6	0
ANGPTL5	0
CEP126	0.0862931465732866
CFAP300	0
YAP1	0
BIRC3	0.0242621310655328
BIRC2	0.0440220110055028
TMEM123	0
LOC101928424	0.0132566283141571
LOC102723838	0.0895447723861931
MMP7	0
MMP20	0
MMP27	0
MMP8	0
MMP10	0.00550275137568784
WTAPP1	0
MMP1	0
MMP3	0
MMP12	0
MMP13	0
DCUN1D5	0
DYNC2H1	0
PDGFD	0
LINC02552	0
CASP12	0
CASP4LP	0
CASP4	0
CASP5	0
CASP1	0
CARD16	0
CASP1P2	0
CARD17	0
CARD18	0
GRIA4	0
MSANTD4	0.139319659829915
KBTBD3	0
AASDHPPT	0
LINC02719	0
LOC101928535	0
GUCY1A2	0
CWF19L2	0
ALKBH8	0
ELMOD1	0
SLC35F2	0
RAB39A	0
CUL5	0
ACAT1	0
NPAT	0
ATM	0.024512256128064
C11orf65	0
POGLUT3	0
EXPH5	0
DDX10	0
C11orf87	0.0787893946973487
ZC3H12C	0
RDX	0
LINC02732	0
FDX1	0
ARHGAP20	0
LINC02550	0.0750375187593797
C11orf53	0.00175087543771886
COLCA1	0
COLCA2	0
POU2AF1	0
LOC100132078	0
BTG4	0
LOC728196	0
HOATZ	0
LAYN	0
SIK2	0
PPP2R1B	0
ALG9	0
FDXACB1	0
C11orf1	0
CRYAB	0.27863931965983
HSPB2-C11orf52	0
DIXDC1	0
DLAT	0.0145072536268134
PIH1D2	0
NKAPD1	0
SDHD	0
IL18	0
TEX12	0
BCO2	0
PTS	0.0342671335667834
PLET1	0
LINC02762	0
LINC02763	0
LINC02764	0
LOC101928847	0
NCAM1	0
NCAM1-AS1	0
TTC12	0
ANKK1	0
DRD2	0
TMPRSS5	0.00350175087543772
ZW10	0
USP28	0
HTR3B	0
HTR3A	0
ZBTB16	0.0515257628814407
NNMT	0
LOC101928940	0
C11orf71	0
REXO2	0
NXPE1	0.0195097548774387
NXPE4	0
NXPE2	0
CADM1	0
LOC101928985	0
LINC02702	0
BUD13	0
ZPR1	0
APOA4	0
APOC3	0
APOA1-AS	0
SIK3	0
PAFAH1B2	0.00250125062531266
SIDT2	0
LOC100652768	0
PCSK7	0
RNF214	0.14232116058029
BACE1	0.128564282141071
CEP164	0
DSCAML1	0
FXYD6-FXYD2	0
FXYD6	0
TMPRSS13	0
IL10RA	0
SMIM35	0
TMPRSS4	0
SCN4B	0
SCN2B	0
JAML	0
MPZL3	0
MPZL2	0
CD3E	0
CD3D	0
CD3G	0
UBE4A	0.111305652826413
LOC100131626	0
KMT2A	0
LOC101929089	0.0237618809404702
TMEM25	0
IFT46	0
ARCN1	0
PHLDB1	0.0520260130065033
TREH	0
DDX6	0
CXCR5	0.660830415207604
BCL9L	0
FOXR1	0
CENATAC	0
TRAPPC4	0
SLC37A4	0
HYOU1	0
VPS11	0
HMBS	0
C2CD2L	0
HINFP	0
ABCG4	0
NLRX1	0
CBL	0.0135067533766883
MCAM	0
RNF26	0
MFRP	0
USP2	0.0105052526263132
USP2-AS1	0
NECTIN1	0
LOC102724301	0
TRIM29	0
LOC107984399	0.00375187593796898
OAF	0
POU2F3	0
LOC649133	0
TLCD5	0.0202601300650325
ARHGEF12	0
GRIK4	0
LOC105369532	0
LOC101929227	0
LOC101929208	0.0730365182591296
TBCEL	0
TBCEL-TECTA	0
SC5D	0
SORL1	0
LOC105369535	0
MIR100HG	0
UBASH3B	0
CRTAM	0
JHY	0
BSX	0
LOC341056	0
HSPA8	0.0140070035017509
CLMP	0
GRAMD1B	0.116808404202101
SCN3B	0
ZNF202	0
OR6X1	0
OR6T1	0.102051025512756
OR10G6	0
OR10G4	0
OR10G9	0
OR10G8	0
OR10G7	0
VWA5A	0
OR10D3	0
OR8G1	0.092296148074037
OR8D1	0
OR8B2	0
OR8B4	0.016008004002001
PANX3	0
TBRG1	0
SIAE	0
SPA17	0
NRGN	0
VSIG2	0.169584792396198
LOC101929340	0
MSANTD2	0
LOC100507283	0
ROBO3	0
ROBO4	0
HEPACAM	0
CCDC15	0
SLC37A2	0
TMEM218	0
PKNOX2	0
FEZ1	0
LOC403312	0.0215107553776888
STT3A-AS1	0
STT3A	0
CHEK1	0
ACRV1	0
PATE1	0
PATE3	0
PATE4	0
HYLS1	0.0557778889444722
PUS3	0
DDX25	0
VSIG10L2	0
CDON	0.154577288644322
RPUSD4	0
FAM118B	0
FOXRED1	0
TIRAP	0
DCPS	0
GSEC	0
ST3GAL4	0
KIRREL3	0
LOC101929427	0
KIRREL3-AS2	0
KIRREL3-AS3	0.0915457728864432
LOC101929473	0
LINC02712	0
LINC02098	0
ETS1	0
ETS1-AS1	0
LOC101929538	0
FLI1	0
KCNJ1	0.0227613806903452
KCNJ5	0
C11orf45	0.331415707853927
TP53AIP1	0
ARHGAP32	0
LOC399975	0
BARX2	0
LINC01395	0
TMEM45B	0
NFRKB	0
PRDM10	0
LINC00167	0.483991995997999
APLP2	0
ST14	0
ZBTB44	0
ZBTB44-DT	0
ADAMTS8	0
ADAMTS15	0.158829414707354
MIR8052	0
LINC02873	0
LINC02551	0.159579789894947
SNX19	0
NTM	0.0347673836918459
LOC101929653	0
OPCML	0
LINC02743	0
SPATA19	0
IGSF9B	0
LINC02731	0
JAM3	0.012256128064032
NCAPD3	0
VPS26B	0
THYN1	0
ACAD8	0
GLB1L3	0
GLB1L2	0
B3GAT1	0
B3GAT1-DT	0
LINC02714	0
LOC100507548	0
