genes	pip
CEP76	0.0950475237618809
LINC01882	0.0152576288144072
PTPN2	0.00450225112556278
SEH1L	0.0905452726363182
CEP192	0.0265132566283142
LDLRAD4	0.0865432716358179
LDLRAD4-AS1	0.0717858929464732
FAM210A	0.0407703851925963
RNMT	0.0260130065032516
MC5R	0.0495247623811906
MC2R	0
ZNF519	0.0130065032516258
ANKRD20A5P	0.0437718859429715
CYP4F35P	0.0217608804402201
CXADRP3	0.0867933966983492
POTEC	0.119309654827414
ANKRD30B	0
LINC01443	0.0487743871935968
LINC01444	0
LOC644669	0.027263631815908
ROCK1	0.11255627813907
GREB1L	0
ESCO1	0.096048024012006
SNRPD1	0.0425212606303152
ABHD3	0
MIB1	0.0212606303151576
GATA6	0.00400200100050025
CTAGE1	0.147323661830915
LOC101927571	0.0782891445722861
RBBP8	0.513256628314157
CABLES1	0.0790395197598799
TMEM241	0.0447723861930965
RIOK3	0.00825412706353177
RMC1	0.0210105052526263
NPC1	0.107303651825913
ANKRD29	0.0570285142571286
LAMA3	0.0170085042521261
TTC39C-AS1	0.150825412706353
TTC39C	0.0737868934467234
CABYR	0.0905452726363182
OSBPL1A	0.220610305152576
IMPACT	0.000250125062531266
HRH4	0.0522761380690345
LINC01915	0.0397698849424712
LOC105372028	0
LINC01894	0.138819409704852
ZNF521	0.0217608804402201
SS18	0.146073036518259
PSMA8	0.016008004002001
TAF4B	0.0740370185092546
LINC01543	0
KCTD1	0.0170085042521261
PCAT18	0.0322661330665333
AQP4	0
AQP4-AS1	0.178839419709855
CHST9	0.00650325162581291
LOC105372038	0.0132566283141571
CDH2	0.0402701350675338
MIR302F	0.051775887943972
DSC3	0.0690345172586293
DSC2	0
DSCAS	0.0772886443221611
DSC1	0.0290145072536268
DSG1	0
DSG1-AS1	0.0172586293146573
DSG3	0.0157578789394697
DSG2	0
DSG2-AS1	0.00550275137568784
TTR	0.31615807903952
B4GALT6	0.024512256128064
SLC25A52	0
TRAPPC8	0.0317658829414707
RNF125	0.0392696348174087
RNF138	0.000250125062531266
MEP1B	0
GAREM1	0.0687843921960981
KLHL14	0
CCDC178	0
ASXL3	0
NOL4	0.00175087543771886
DTNA	0.0607803901950975
MAPRE2	0
ZNF397	0.00950475237618809
ZSCAN30	0
ZNF271P	0
ZNF24	0.00775387693846923
ZNF396	0.140070035017509
INO80C	0.0617808904452226
GALNT1	0.0300150075037519
MIR187	0
C18orf21	0.00925462731365683
RPRD1A	0.00500250125062531
SLC39A6	0.0170085042521261
ELP2	0.0350175087543772
COSMOC	0.0190095047523762
MOCOS	0.0135067533766883
FHOD3	0.024512256128064
TPGS2	0.134567283641821
KIAA1328	0.0170085042521261
LOC105372069	0
CELF4	0
MIR924HG	0.105052526263132
LINC01902	0.0345172586293147
LINC01477	0.18384192096048
KC6	0.0312656328164082
PIK3C3	0.060280140070035
LINC00907	0.03951975987994
RIT2	0.00450225112556278
SYT4	0.056528264132066
LINC01478	0.0172586293146573
LINC01601	0.0797898949474737
SETBP1	0.0797898949474737
SLC14A2	0.0360180090045022
SLC14A2-AS1	0.027263631815908
SLC14A1	0
SIGLEC15	0.0760380190095048
EPG5	0.0170085042521261
PSTPIP2	0
ATP5F1A	0.0372686343171586
HAUS1	0.016008004002001
C18orf25	0.0482741370685343
RNF165	0.0360180090045022
LOXHD1	0
ST8SIA5	0.0605302651325663
PIAS2	0.135567783891946
KATNAL2	0.0925462731365683
HDHD2	0.0552776388194097
IER3IP1	0.0472736368184092
SKOR2	0.0935467733866933
MIR4527HG	0
SMAD2	0.0420210105052526
ZBTB7C	0.00575287643821911
C18orf12	0.000500250125062531
CTIF	0.0190095047523762
SMAD7	0
LOC100129878	0
DYM	0.0707853926963482
C18orf32	0.00775387693846923
LIPG	0.00950475237618809
ACAA2	0.0127563781890945
SNHG22	0.0157578789394697
MYO5B	0.0335167583791896
CFAP53	0
MBD1	0.100300150075038
CXXC1	0
SKA1	0.0200100050025013
MAPK4	0.0672836418209105
MRO	0
ME2	0
ELAC1	0.0292646323161581
SMAD4	0
MEX3C	0.0262631315657829
LINC01630	0.0187593796898449
DCC	0.0512756378189095
LINC01919	0
MBD2	0
POLI	0.036768384192096
STARD6	0.0080040020010005
C18orf54	0.0697848924462231
DYNAP	0.00700350175087544
RAB27B	0.00150075037518759
CCDC68	0.0390195097548774
LINC01929	0
TCF4	0.0727863931965983
TCF4-AS1	0.0317658829414707
LINC01416	0.0535267633816908
LOC642484	0.0700350175087544
TXNL1	0
WDR7	0.00500250125062531
LINC-ROR	0
BOD1L2	0.0455227613806903
LINC02565	0
ST8SIA3	0.00900450225112556
ONECUT2	0
FECH	0.0250125062531266
NARS1	0.0400200100050025
LOC100505549	0.00300150075037519
ATP8B1	0.0162581290645323
NEDD4L	0.324912456228114
ALPK2	0.11255627813907
LOC101927322	0
MALT1	0.0950475237618809
LINC01926	0.0300150075037519
ZNF532	0.0595297648824412
OACYLP	0.232116058029014
SEC11C	0.00175087543771886
GRP	0.102551275637819
RAX	0.00700350175087544
CPLX4	0.011255627813907
LMAN1	0.0620310155077539
CCBE1	0.194847423711856
PMAIP1	0
CDH20	0.00300150075037519
LINC01544	0.0127563781890945
RNF152	0.00575287643821911
PIGN	0.0680340170085043
RELCH	0.00225112556278139
TNFRSF11A	0
ZCCHC2	0.0182591295647824
PHLPP1	0.00575287643821911
BCL2	0.0512756378189095
KDSR	0
VPS4B	0.0302651325662831
SERPINB5	0
SERPINB12	0
SERPINB13	0
SERPINB4	0.0667833916958479
SERPINB3	0
SERPINB11	0.0710355177588794
SERPINB7	0
SERPINB2	0.126313156578289
SERPINB10	0.0222611305652826
HMSD	0.0212606303151576
SERPINB8	0.016008004002001
LINC00305	0.0940470235117559
LINC01924	0.0645322661330665
CDH7	0
CDH19	0.00900450225112556
DSEL	0.0492746373186593
LOC643542	0
LINC01903	0
TMX3	0
CCDC102B	0.0125062531265633
DOK6	0.0150075037518759
CD226	0.00250125062531266
RTTN	0.00500250125062531
SOCS6	0.0300150075037519
LINC01909	0.00500250125062531
LINC01910	0.0300150075037519
GTSCR1	0
LINC01541	0
LINC01899	0
CBLN2	0
NETO1	0.0542771385692846
LOC100505797	0.0747873936968484
LINC02864	0.240870435217609
LINC02582	0
FBXO15	0.00900450225112556
TIMM21	0.0302651325662831
CYB5A	0
C18orf63	0.0600300150075038
LINC01922	0.00400200100050025
DIPK1C	0.0825412706353177
CNDP2	0.0460230115057529
CNDP1	0.087543771885943
LINC00909	0.0297648824412206
ZNF407	0
ZADH2	0.0330165082541271
TSHZ1	0.00750375187593797
SMIM21	0.00825412706353177
LINC01898	0.028264132066033
LOC339298	0.0620310155077539
LINC01893	0.160830415207604
ZNF516	0
LOC101927989	0.00950475237618809
ZNF516-DT	0.0172586293146573
LINC00908	0.153826913456728
LINC00683	0.0525262631315658
LINC01927	0.11855927963982
LINC01879	0.0105052526263132
ZNF236-DT	0
ZNF236	0.111305652826413
MBP	0.0390195097548774
GALR1	0.0730365182591296
LINC01029	0
SALL3	0.051775887943972
ATP9B	0.0317658829414707
NFATC1	0.0127563781890945
LOC284240	0.0130065032516258
LOC284241	0
CTDP1	0.0730365182591296
KCNG2	0.0540270135067534
SLC66A2	0.00950475237618809
HSBP1L1	0.328664332166083
TXNL4A	0
RBFA	0
RBFADN	0.0162581290645323
ADNP2	0.0290145072536268
PARD6G-AS1	0
PARD6G	0.0135067533766883
