genes	pip
LINC00972	0
GRM3	0.199349674837419
ELAPOR2	0
DMTF1	0
TMEM243	0
TP53TG1	0
CROT	0
ABCB4	0.259879939969985
ABCB1	0
RUNDC3B	0.0165082541270635
SLC25A40	0
DBF4	0
ADAM22	0
SRI	0
STEAP4	0
ZNF804B	0
STEAP2-AS1	0
DPY19L2P4	0
STEAP2	0
CFAP69	0
FAM237B	0.0170085042521261
LOC101927446	0.0905452726363182
GTPBP10	0
LOC101409256	0
CLDN12	0
LOC102723899	0
CDK14	0.0102551275637819
MTERF1	0.0482741370685343
AKAP9	0
CYP51A1	0.0475237618809405
CYP51A1-AS1	0
LRRD1	0
KRIT1	0
ANKIB1	0
TMBIM7P	0
GATAD1	0
ERVW-1	0
PEX1	0
RBM48	0
FAM133B	0
CDK6	0
CDK6-AS1	0
SAMD9	0
SAMD9L	0
HEPACAM2	0
VPS50	0
CALCR	0
TFPI2-DT	0
GNGT1	0
GNG11	0
COL1A2-AS1	0
COL1A2	0
CASD1	0
SGCE	0
PEG10	0
PPP1R9A	0
PON1	0
PON3	0.117058529264632
PON2	0.0162581290645323
ASB4	0
PDK4	0
DYNC1I1	0.0195097548774387
SLC25A13	0
SEM1	0
DLX6-AS1	0
DLX5	0
SDHAF3	0.127313656828414
TAC1	0
CZ1P-ASNS	0.0370185092546273
OCM2	0.170085042521261
LMTK2	0.0347673836918459
BHLHA15	0
TECPR1	0
BRI3	0
BAIAP2L1	0
NPTX2	0.0660330165082541
TMEM130	0
TRRAP	0
LOC101927550	0
SMURF1	0
KPNA7	0
MYH16	0.091295647823912
ARPC1A	0
ARPC1B	0.150325162581291
PDAP1	0
BUD31	0.27663831915958
CPSF4	0
ZNF789	0
ZNF394	0
ZKSCAN5	0
ZNF655	0
TMEM225B	0
ZSCAN25	0
CYP3A5	0
CYP3A7-CYP3A51P	0.175337668834417
CYP3A4	0
CYP3A43	0
OR2AE1	0
TRIM4	0.0230115057528764
GJC3	0
AZGP1	0.0892946473236618
AZGP1P1	0.0382691345672836
LOC105375423	0
ZKSCAN1	0
ZSCAN21	0.0222611305652826
ZNF3	0
MCM7	0.0307653826913457
AP4M1	0
CNPY4	0
MBLAC1	0
GAL3ST4	0
GPC2	0
STAG3	0
CASTOR3	0
SPDYE3	0
PMS2P1	0
STAG3L5P-PVRIG2P-PILRB	0
PILRA	0
ZCWPW1	0
MEPCE	0
TSC22D4	0
NYAP1	0
AGFG2	0
SAP25	0
LRCH4	0
PCOLCE-AS1	0
PCOLCE	0
TFR2	0.0270135067533767
ACTL6B	0
LOC105375429	0
GNB2	0.00400200100050025
GIGYF1	0
EPO	0
ZAN	0
EPHB4	0.0397698849424712
SLC12A9	0
SLC12A9-AS1	0
TRIP6	0.0497748874437219
SRRT	0
ACHE	0.100050025012506
MUC3A	0
MUC12	0
MUC12-AS1	0.0665332666333167
MUC17	0
TRIM56	0
SERPINE1	0
AP1S1	0.0645322661330665
VGF	0
NAT16	0
MOGAT3	0
PLOD3	0
CLDN15	0
FIS1	0
LNCPRESS1	0
IFT22	0
COL26A1	0.00675337668834417
LINC01007	0
MYL10	0
CUX1	0.0457728864432216
SH2B2	0
SPDYE6	0
LOC100630923	0
ORAI2	0
ALKBH4	0.280140070035018
LRWD1	0
POLR2J	0.0902951475737869
RASA4B	0
RASA4	0
POLR2J2	0
RASA4DP	0
FAM185A	0
FBXL13	0
NFE4	0
ARMC10	0
NAPEPLD	0
DPY19L2P2	0.325912956478239
PMPCB	0.0785392696348174
DNAJC2	0
PSMC2	0
SLC26A5	0
LOC101927870	0
RELN	0
ORC5	0
LHFPL3	0.18784392196098
LHFPL3-AS1	0
LHFPL3-AS2	0.150325162581291
KMT2E-AS1	0
KMT2E	0
SRPK2	0
PUS7	0
RINT1	0
EFCAB10	0.00675337668834417
ATXN7L1	0.00550275137568784
CDHR3	0
SYPL1	0
NAMPT	0
CCDC71L	0
PIK3CG	0
PRKAR2B	0
HBP1	0
COG5	0
DUS4L	0
DUS4L-BCAP29	0
SLC26A4-AS1	0.0102551275637819
SLC26A4	0
LOC101927974	0
CBLL1	0
SLC26A3	0
DLD	0.00150075037518759
LAMB1	0
LAMB4	0
NRCAM	0.0510255127563782
PNPLA8	0
THAP5	0
DNAJB9	0.0330165082541271
C7orf66	0
EIF3IP1	0
IMMP2L	0
LRRN3	0
DOCK4	0
DOCK4-AS1	0
ZNF277	0
IFRD1	0
LSMEM1	0
LOC101928012	0
TMEM168	0
BMT2	0
HRAT17	0
GPR85	0.00675337668834417
SMIM30	0
PPP1R3A	0.0812906453226613
FOXP2	0
MDFIC	0
LINC01393	0
LINC01392	0.1935967983992
TFEC	0.080040020010005
TES	0
LOC102724434	0
CAV2	0.176338169084542
CAV1	0.0212606303151576
COMETT	0
MET	0
CAPZA2	0
ST7-AS1	0.0530265132566283
ST7-OT4	0
ST7	0
ST7-AS2	0
ST7-OT3	0
WNT2	0
ASZ1	0
CFTR	0
CFTR-AS1	0
CTTNBP2	0
LSM8	0
ANKRD7	0
LINC02476	0
KCND2	0
TSPAN12	0
ING3	0
CPED1	0
WNT16	0
FAM3C	0
PTPRZ1	0.0662831415707854
AASS	0.036768384192096
FEZF1	0
FEZF1-AS1	0
CADPS2	0.0315157578789395
TAS2R16	0.0132566283141571
SLC13A1	0
IQUB	0
NDUFA5	0.020760380190095
ASB15	0
ASB15-AS1	0
LMOD2	0
WASL	0.129314657328664
HYAL6P	0.0845422711355678
HYAL4	0
SPAM1	0
LOC105375483	0
LOC101928211	0
GPR37	0
C7orf77	0
POT1	0.0285142571285643
POT1-AS1	0
LOC101928283	0
GRM8	0
GRM8-AS1	0
ZNF800	0
LOC100506682	0
ARF5	0
FSCN3	0
PAX4	0
SND1	0
LEP	0
RBM28	0
PRRT4	0.00100050025012506
LOC107986845	0
IMPDH1	0
HILPDA	0
METTL2B	0
LINC01000	0
FAM71F2	0
FAM71F1	0
CALU	0
OPN1SW	0
CCDC136	0
FLNC	0
FLNC-AS1	0
ATP6V1F	0
ATP6V1FNB	0
KCP	0.0907953976988494
IRF5	0.0110055027513757
TNPO3	0.0087543771885943
TSPAN33	0
SMO	0.0842921460730365
AHCYL2	0
STRIP2	0.0907953976988494
SMKR1	0
NRF1	0
UBE2H	0
ZC3HC1	0
KLHDC10	0.0995497748874437
TMEM209	0
SSMEM1	0
CPA2	0
CPA4	0
CPA5	0
CPA1	0
CEP41	0
MEST	0
MESTIT1	0.0200100050025013
COPG2	0
TSGA13	0
KLF14	0
LINC-PINT	0
LINC00513	0
MKLN1	0
MKLN1-AS	0
PODXL	0
LOC101928782	0
PLXNA4	0
LOC101928807	0
FLJ40288	0
CHCHD3	0
LOC105375512	0
EXOC4	0
LOC101928861	0.103801900950475
LRGUK	0
SLC35B4	0
AKR1B1	0
AKR1B10	0
AKR1B15	0
BPGM	0
CALD1	0.0827913956978489
AGBL3	0
CYREN	0
WDR91	0
STRA8	0
CNOT4	0
NUP205	0
STMP1	0
SLC13A4	0
FAM180A	0.0620310155077539
CHRM2	0
LOC349160	0
PTN	0.0162581290645323
DGKI	0.00475237618809405
CREB3L2	0
AKR1D1	0
MIR4468	0
TRIM24	0
SVOPL	0
ATP6V0A4	0
TMEM213	0
KIAA1549	0
ZC3HAV1L	0.0072536268134067
ZC3HAV1	0
TTC26	0
UBN2	0
LOC100129148	0
KLRG2	0
CLEC2L	0
HIPK2	0.00500250125062531
TBXAS1	0
PARP12	0.144572286143072
KDM7A	0.0575287643821911
SLC37A3	0
RAB19	0
MKRN1	0
DENND2A	0
ADCK2	0
NDUFB2	0.035767883941971
BRAF	0
MRPS33	0
TMEM178B	0
AGK	0
DENND11	0
WEE2-AS1	0
SSBP1	0.0370185092546273
TAS2R3	0
TAS2R4	0
TAS2R5	0
PRSS37	0
OR9A4	0
CLEC5A	0
TAS2R38	0
MGAM	0
MGAM2	0.0652826413206603
MOXD2P	0
PRSS58	0.179339669834917
TRY2P	0.0415207603801901
MTRNR2L6	0
EPHB6	0
TRPV6	0
TRPV5	0
KEL	0
OR9A2	0
OR6V1	0.0505252626313157
PIP	0
TAS2R40	0.00250125062531266
TMEM139-AS1	0
CASP2	0
CLCN1	0
FAM131B	0
LOC100507507	0
ZYX	0
EPHA1	0
EPHA1-AS1	0.0362681340670335
TCAF2	0
TCAF2P1	0
LOC154761	0
TCAF1	0
OR2F2	0.036768384192096
OR2A5	0
OR2A25	0.0727863931965983
OR2A12	0
OR2A14	0
OR2A1-AS1	0
ARHGEF5	0
NOBOX	0
TPK1	0
CNTNAP2	0.0850425212606303
CNTNAP2-AS1	0
C7orf33	0
CUL1	0
EZH2	0
RNY5	0
RNY3	0
GHET1	0
PDIA4	0.0447723861930965
ZNF786	0
ZNF425	0
ZNF398	0
ZNF282	0
ZNF212	0
ZNF783	0
LOC155060	0
ZNF777	0
ZNF746	0
ZNF767P	0.0520260130065033
KRBA1	0
ZNF467	0.0230115057528764
SSPOP	0
ZNF862	0.0577788894447224
ATP6V0E2-AS1	0
ATP6V0E2	0.161080540270135
ACTR3C	0
LRRC61	0
RARRES2	0.00450225112556278
REPIN1	0.00300150075037519
ZNF775	0.051775887943972
LOC728743	0.0230115057528764
LINC00996	0
GIMAP8	0
GIMAP7	0
GIMAP4	0
GIMAP6	0
GIMAP2	0
GIMAP1	0
GIMAP1-GIMAP5	0
TMEM176B	0
TMEM176A	0
AOC1	0.21335667833917
KCNH2	0
NOS3	0
ATG9B	0
ABCB8	0
ASIC3	0
SLC4A2	0
FASTK	0
AGAP3	0
GBX1	0
ASB10	0
IQCA1L	0
ABCF2	0
SMARCD3	0
NUB1	0
WDR86	0
WDR86-AS1	0
CRYGN	0
RHEB	0
PRKAG2	0
LOC644090	0
PRKAG2-AS1	0
GALNTL5	0.0490245122561281
GALNT11	0
KMT2C	0
FABP5P3	0
LINC01003	0
XRCC2	0.0270135067533767
ACTR3B	0
LINC01287	0.0470235117558779
DPP6	0
LOC101929998	0
PAXIP1-AS2	0.0747873936968484
PAXIP1	0
PAXIP1-DT	0
HTR5A-AS1	0.118059029514757
HTR5A	0
INSIG1	0
BLACE	0
LOC100286906	0
EN2	0
CNPY1	0.0855427713856928
LOC100506302	0
RBM33	0
SHH	0
LOC389602	0.00275137568784392
LOC285889	0
LINC01006	0
RNF32	0
LMBR1	0
NOM1	0.0695347673836918
MNX1	0.0525262631315658
MNX1-AS1	0.0222611305652826
UBE3C	0
DNAJB6	0
LOC101927914	0
PTPRN2	0
PTPRN2-AS1	0
NCAPG2	0.0682841420710355
ESYT2	0
DYNC2I1	0
LINC00689	0
VIPR2	0
